종목명,상장유형,공모가,상장일,상장주식수,경쟁률,공모 시가총액,매출총이익률,영업이익률,ROE,유동비율,당좌비율,부채비율,이자보상배율,매출채권회전율,재고자산회전율,매출액증가율,영업이익증가율,IPO_PER,IPO_PBR,IPO_EV/EBITDA,1개월 후 PER,3개월 후 PER,1개월 후 PBR,3개월 후 PBR,1개월 후 EV/EBITDA,3개월 후 EV/EBITDA,1개월 평균 거래량회전율,1개월 평균 일중변동률,1개월 평균 개인 매도수량 비중,1개월 평균 개인 매수수량 비중,1개월 시가총액회전율,3개월 평균 거래량회전율,3개월 평균 일중변동률,3개월 평균 개인 매도수량 비중,3개월 평균 개인 매수수량 비중,3개월 시가총액회전율,1년전 대비 시장 회전율,1년 전 대비 시장수익률,1년 전 대비 광의통화 증감률,1년 전 대비 고객예탁금 증감률,1달 후 시장 회전율,1달 후 시장수익률,1달 후 광의통화 증감률,1달 후 고객예탁금 증감률,3달 후 시장 회전율,3달 후 시장수익률,3달 후 광의통화 증감률,3달 후 고객예탁금 증감률,상장일 기준 국고3년시장금리,공모가 대비 1개월 수익률,공모가 대비 3개월 수익률,공모가 대비 6개월 수익률,1_3_수익률,3_6_수익률,Cat,종가_PER,종가_PBR,종가_EV/EBITDA,종가 대비 1개월 수익률,종가 대비 3개월 수익률,종가 대비 6개월 수익률
유바이오로직스,신규상장,6000,2017-01-24,24231986,10.55:1,1.45392E+11,-0.203663366,-1.69812046,0.243354845,0.533435538,0.210239861,-2.216822584,-2.399024362,11.76105526,0.406103208,,,-51.41115048,-12.51115254,-101.3394754,-35.51653645,-13.77481776,-8.643121213,27.21088122,-75.39523534,-17.97636621,0.182916667,11.7575,93.73833333,98.2525,465.3610011,0.079692308,7.354769231,94.59276923,95.72430769,588.6140479,558.9382648,-0.07630971,0.071379517,0.038355761,46.95945406,0.002969344,0.00156033,0.033497236,142.3600414,0.02233534,0.009508455,0.135207458,1.63,-0.309166667,-0.365,-0.168333333,-0.080820265,0.309711286,2,-43.44242215,-10.5719239,-91.01757346,-0.182445759,-0.24852071,-0.015779093
서플러스글로벌,신규상장,8000,2017-01-25,18494000,547.76:1,1.47952E+11,0.244513879,0.149070979,0.23369573,1.893648686,0.268135056,1.018768688,9.412154964,48.80838265,1.645392382,0.661661355,0.827635755,15.32684217,3.58181757,9.958575432,13.69836519,8.320675346,3.201249453,2.127718869,10.76029739,6.831627374,0.207391304,9.297391304,96.13043478,97.93695652,510.0554674,0.103076923,5.988615385,95.752,95.87892308,762.2570241,558.7324032,-0.090515534,0.071379517,-0.024070072,46.87041925,0.008381996,0.00156033,-0.005760019,142.3328423,0.037612361,0.009508455,0.093755459,1.65,-0.10625,-0.2025,0.01375,-0.107692308,0.271159875,3,13.67920664,3.196772181,10.7478515,0.00140056,-0.106442577,0.135854342
피씨엘,신규상장,8000,2017-02-23,8921164,2.01:1,71369312000,0.421105908,-5.604019389,-0.373679135,3.299575845,3.253966372,0.318471756,-29.30455739,0.950366425,3.452115117,0.703803414,1.879384671,-38.28484802,14.30624889,-54.38568745,-40.48622678,-24.9654053,15.1288582,7.8314165,-54.81589269,-23.32770333,0.362380952,11.27714286,97.15285714,98.4,828.8774796,0.13125,6.18234375,95.83984375,96.479375,990.5434582,551.3147639,-0.040977098,0.06751899,-0.023123936,43.35317967,-0.019654508,0.001024895,0.075734893,136.9418993,0.043809801,0.013406071,0.111450011,1.68,0.0575,-0.18125,-0.3925,-0.225768322,-0.258015267,4,-43.83615099,16.38065497,-59.57487658,-0.076419214,-0.284934498,-0.469432314
모바일어플라이언스,신규상장,3500,2017-02-24,15000000,636.774:1,52500000000,0.144432532,0.035210562,0.209243527,1.171292067,1.010115555,3.252556144,2.438474767,5.68484263,20.95557493,0.017119913,-0.590981138,31.26498114,6.541994935,13.06601762,113.8938599,36.48659663,23.83155298,8.535054616,50.24180013,27.45844212,0.736666667,13.94857143,95.84666667,98.78619048,1421.192815,0.32453125,9.11875,96.678125,98.27421875,1851.003456,550.9727578,-0.048215783,0.06751899,-0.001626815,43.62644106,-0.010687271,0.001024895,0.033405616,137.1210824,0.050898739,0.013406071,0.090632094,1.67,2.642857143,2.3,1.6,-0.094117647,-0.212121212,5,53.41845349,11.17746563,24.97352218,1.132107023,0.931438127,0.52173913
에프엔에스테크,신규상장,14000,2017-02-27,5851101,840.67:1,81915414000,0.138609252,0.06884471,0.185020183,1.377742908,0.728744313,1.380594422,7.421659883,13.9627028,5.017826477,0.789167789,-1.637651318,29.32134188,5.425040054,19.60420503,28.28449325,10.40957486,5.23320213,3.692990687,20.39951108,8.532245567,0.098095238,6.963333333,87.21952381,93.19428571,237.3659553,0.054923077,5.110461538,82.09630769,90.35,386.170797,550.7703692,-0.050038503,0.06751899,-0.005424455,44.26155503,-0.008250016,0.001024895,-0.007031902,136.9403103,0.055364961,0.013406071,0.060011742,1.66,-0.078571429,-0.071428571,-0.164285714,0.007751938,-0.1,3,36.54695828,6.761924925,25.92336289,-0.260744986,-0.255014327,-0.329512894
신신제약,신규상장,4500,2017-02-28,15170500,72.394:1,68267250000,0.373469872,0.104518773,0.13769694,1.388814682,1.120757162,1.16531008,9.911665978,2.108608635,8.45306393,0.105460666,1.709948098,17.56891451,2.41918577,10.62813993,37.59747705,29.82060053,5.177057548,3.846650453,25.02929877,22.64371709,0.496666667,12.03,97.80714286,99.25857143,1095.849637,0.21484375,7.4425,98.12515625,98.75875,1397.317486,550.762973,-0.050038503,0.06751899,-0.005424455,44.66172633,0.000130676,0,0.003397993,137.1071186,0.05522705,0.012368499,0.08075971,1.67,1.14,0.94,0.595555556,-0.093457944,-0.177548683,5,31.31170986,4.311526639,21.22760578,0.20074813,0.088528678,-0.104738155
에스디생명공학,신규상장,12000,2017-03-02,22064400,2.38:1,2.64773E+11,0.590474039,0.355275677,0.60134758,2.78682361,2.415753927,0.386413639,133.7512333,18.07073722,19.69191862,6.69789146,7.645421804,14.47908413,8.706962208,9.904798069,9.971165148,12.52535524,4.194285716,5.268684028,6.95906382,8.96154115,0.081818182,6.223181818,94.46545455,96.85409091,193.2416175,0.067910448,4.935373134,94.22686567,95.40268657,506.2796769,553.3763575,-0.074307286,0.057976335,0.053729236,50.18785214,0.016997028,0.006903772,-0.012125943,141.724359,0.081864911,0.014089701,0.143836735,1.71,-0.154166667,0.0625,-0.095833333,0.256157635,-0.149019608,3,14.7204022,8.852078244,9.414068837,-0.168032787,0.045081967,-0.110655738
아스타,신규상장,8000,2017-03-20,9402523,484.52:1,75220184000,-0.04703234,-6.255493329,-0.362614126,20.22448846,18.34534918,0.281871668,-2.04218032,1.2011911,0.602327558,0.421086511,-0.019672158,-39.09113794,14.17499881,-35.63736791,-16.10695354,-18.83694567,20.4724269,23.94232977,-18.77688818,-22.09523676,0.188333333,9.25375,98.01,98.61166667,501.4854923,0.100597015,6.379104478,95.11149254,98.47761194,800.6707212,553.7659293,-0.107982504,0.057976335,0.003384931,55.01878476,0.04381803,0.006903772,0.105597154,142.3857282,0.098996897,0.014089701,0.102988175,1.67,0.10625,0.29375,0.025,0.169491525,-0.207729469,4,-61.56854226,22.32562312,-53.90374717,-0.297619048,-0.178571429,-0.349206349
코미코,신규상장,13000,2017-03-23,8075000,746:01:00,1.04975E+11,0.436969121,0.167039222,0.235383019,1.415667178,1.281253699,1.660850642,5.688767391,7.258088557,25.13470325,0.191828752,0.957491007,14.66814911,3.452633227,5.602623676,14.76795918,16.78523195,4.108994712,4.670274917,7.25264989,8.219726178,0.097727273,8.295909091,95.14636364,95.73727273,256.110841,0.049850746,5.625522388,91.70597015,92.27970149,365.9034547,553.4290824,-0.104034001,0.057976335,0.006562733,54.95821181,0.048602051,0.006903772,0.034180475,141.881331,0.104701666,0.014089701,0.043466951,1.67,0.492307692,0.696153846,0.788461538,0.136597938,0.054421769,5,24.25886199,5.710124183,9.869041407,-0.097674419,0.025581395,0.081395349
서진시스템,신규상장,25000,2017-03-27,5642185,742.062:1,1.41055E+11,0.420406557,0.288758273,0.540837905,0.605121244,0.336587429,3.330057956,6.581161186,3.891432441,3.65365678,0.581525195,3.734826049,7.730264167,4.180819881,4.895331612,12.48943788,11.97108929,3.380849396,3.240534151,9.100336241,8.806651777,0.04,5.46375,71.94458333,87.945,93.35948336,0.021343284,4.236716418,73.52402985,89.40955224,131.9482414,552.4034306,-0.104039813,0.057976335,0.074571431,54.04437392,0.039600046,0.006903772,0.15713549,140.5355219,0.107994136,0.014089701,0.118695154,1.65,0.626,0.504,0.63,-0.07503075,0.083776596,5,11.54901467,6.246144902,10.13051499,0.088353414,0.00669344,0.09103079
이엘피,이전상장,20000,2017-04-06,4839500,738.153:1,96790000000,0.509549362,0.370364887,0.413938463,3.370699711,2.790809556,0.422792024,72.7236831,2.686739929,8.48489202,0.922611268,2.761398457,9.004194852,3.727182575,8.1402015,10.61231903,12.36210182,4.392847024,5.117149424,9.600971337,11.18285318,0.032272727,4.826363636,76.46,77.29590909,68.20024128,0.025757576,4.399242424,74.76818182,77.56909091,169.2367899,546.9944483,-0.129648574,0.054799935,0.037529199,48.10855148,0.007375567,0.005427258,0.011953736,134.7282742,0.052866161,0.013896789,0.039931494,1.68,0.1675,0.36,0.2375,0.164882227,-0.090073529,4,10.08469823,4.174444484,9.123978561,0.042410714,0.214285714,0.104910714
유에스티,신규상장,2000,2017-04-06,2605000,43.3:1,5210000000,0.140253273,0.093452956,0.108385384,2.014292702,0.932894607,0.420606004,21.06372239,5.001404494,3.569889376,0.085803384,0.065134827,1.541385004,0.167063606,0.844588422,1.591480017,1.676256192,0.172493173,0.181681671,2.13529278,2.181675592,0.019545455,1.982727273,74.72181818,98.15954545,44.78261961,0.153939394,3.073030303,59.87075758,91.77515152,1204.161904,546.9944483,-0.129648574,0.054799935,0.037529199,48.10855148,0.007375567,0.005427258,0.011953736,134.7282742,0.052866161,0.013896789,0.039931494,1.68,0.0325,0.0875,0.045,0.053268765,-0.03908046,4,1.572212704,0.170404878,2.124751232,0.012254902,0.066176471,0.024509804
와이엠티,신규상장,21000,2017-04-27,3602600,841.57:1,75654600000,0.413613107,0.221863424,0.172713494,1.800170654,1.489552898,0.986946431,7.380136482,2.740292453,7.5533566,0.088864866,0.388655394,11.71885746,2.024004816,5.606845744,18.58759023,26.84124043,3.210327651,4.635844415,10.0084841,13.95662697,0.052727273,6.09,77.65136364,77.03090909,114.7042841,0.032727273,5.605,72.16954545,80.33469697,201.0671413,545.6770081,-0.132162054,0.054799935,-0.069109358,41.7599924,0.023609196,0.005427258,-0.077447338,127.6401522,0.056044113,0.013896789,0.032248274,1.67,0.564285714,1.228571429,0.961904762,0.424657534,-0.11965812,5,17.32716782,2.992635692,9.405559626,0.057971014,0.507246377,0.32689211
소프트캠프,신규상장,2000,2017-04-27,3210000,0.535:1,6420000000,0.516890823,-0.236069314,-0.794704522,1.307634529,1.30763435,1.708148956,-26.99126402,2.630208793,,-0.119451932,1.52417872,-1.714521947,1.362538345,-3.666485689,-1.688804118,-1.808820655,1.34210027,1.437477954,-5.268521077,-5.525058968,0.015454545,1.034090909,41.66909091,79.92136364,38.01174163,0.025454545,1.390606061,47.92563636,83.708,181.705599,545.6770081,-0.132162054,0.054799935,-0.069109358,41.7599924,0.023609196,0.005427258,-0.077447338,127.6401522,0.056044113,0.013896789,0.032248274,1.67,-0.015,0.055,0.0025,0.07106599,-0.049763033,3,-1.697376728,1.348912962,-5.286845212,-0.005050505,0.065656566,0.012626263
하나머티리얼즈,신규상장,12000,2017-04-28,9459737,955.33:1,1.13517E+11,0.290398404,0.181694975,0.216439019,0.852238367,0.383322918,0.743426001,13.83780989,11.59666819,4.56103539,0.162535286,0.123031022,12.56998911,2.72063611,6.7414268,18.43598403,25.75687992,3.990266294,5.574793817,10.996548,14.92218004,0.058571429,6.291904762,93.88190476,89.16333333,122.0350754,0.030909091,6.083636364,88.09333333,90.32530303,192.0310606,545.4682862,-0.12493926,0.054799935,-0.049343971,41.74832037,0.028285369,0.005427258,-0.035342985,128.0615545,0.039332102,0.013896789,0.020712484,1.68,0.466666667,1.045833333,1.416666667,0.394886364,0.181262729,5,16.70761053,3.616178829,10.06975454,0.103448276,0.539184953,0.818181818
포인트엔지니어링,신규상장,2000,2017-05-02,7000000,1.211:1,14000000000,0.25631862,0.13277741,0.118636838,1.232920029,1.122028044,0.826357042,13.04214576,3.32635811,18.32962262,0.408596666,1.598667672,4.442097889,0.526996447,2.075132038,4.386571665,4.453203133,0.520408991,0.528313938,3.540685687,3.571790273,0.000833333,0.439583333,48.28869565,68.07608696,3.907645275,0.002835821,1.100447761,50.604,70.19507692,24.96541815,547.4205223,-0.102843815,0.059986308,-0.063112771,43.34414363,0.051641843,0.001700173,0.057611856,129.7047166,0.049630446,0.008933684,0.038221879,1.69,-0.0125,0.0025,0,0.015189873,-0.002493766,3,4.39767691,0.521726483,3.545869785,-0.002525253,0.012626263,0.01010101
필옵틱스,신규상장,48000,2017-06-01,5775200,588:01:00,2.7721E+11,0.155241748,0.08541943,0.485697169,1.069483574,1.007478078,2.71048506,17.52847241,3.830435135,42.08570933,2.007504843,-2.897154353,18.32036611,8.898149949,15.13317824,20.63360894,15.79220349,10.02168544,7.670228521,17.74149766,13.74253441,0.050454545,5.223636364,86.54545455,83.73590909,107.6164304,0.024029851,4.318507463,79.04328358,85.1919403,167.5377548,546.0289689,-0.102552748,0.059416996,0.120977002,45.69140068,0.023262928,0.006712227,-0.023496398,126.3628156,0.012480308,0.012729534,-0.014803876,1.65,0.11875,-0.14375,-0.179166667,-0.234636872,-0.04136253,4,21.37376046,10.38117494,18.35285707,-0.041071429,-0.266071429,-0.296428571
이랜시스,신규상장,2000,2017-06-01,4315000,0.87:1,8630000000,0.164901512,0.082310176,0.227166247,1.739353574,1.592206236,0.560661166,75.89208868,3.826673528,39.96904741,0.203021137,-0.100204154,3.187784911,0.724157135,2.775222444,3.251540609,3.235601684,0.738640278,0.735019492,3.155531547,3.141657061,0.047727273,2.060909091,36.505,83.72590909,114.746258,0.025820896,1.5,69.83626866,89.2858209,182.6279623,546.0289689,-0.102552748,0.059416996,0.120977002,45.69140068,0.023262928,0.006712227,-0.023496398,126.3628156,0.012480308,0.012729534,-0.014803876,1.65,0.02,0.015,0.005,-0.004901961,-0.009852217,4,3.171845986,0.72053635,3.086159114,0.025125628,0.020100503,0.010050251
삼양옵틱스,신규상장,16700,2017-06-02,10000000,2.3:1,1.67E+11,0.512788133,0.311512303,0.470304601,3.398610661,2.498413329,0.256228791,9260.720644,9.442572088,9.347548226,0.09724312,0.110979758,10.45965617,4.91922442,7.784201307,10.17780914,11.55572792,4.786670469,5.434712009,7.019687183,8.045223982,0.07,5.242380952,85.09190476,92.98238095,158.395041,0.029090909,3.968484848,87.29848485,86.1169697,199.4033531,545.7445252,-0.106567782,0.059416996,0.048463945,45.46479919,0.015574243,0.006712227,-0.052886542,126.2518183,0.004872643,0.012729534,-0.044455642,1.63,-0.026946108,0.104790419,0.071856287,0.135384615,-0.029810298,3,10.52228884,4.948680854,7.276071383,-0.032738095,0.098214286,0.06547619
보라티알,신규상장,14300,2017-06-08,6750733,1026.34:1,96535481900,0.421571377,0.221638601,0.480043788,2.505702829,1.27070634,0.755755802,27.52046971,7.563900051,4.585579943,4.507874925,3.928624234,13.03460298,6.257180191,11.0231082,15.63240847,12.71557424,7.504240579,6.104032424,13.62670253,11.16008412,0.054090909,4.913181818,90.76409091,93.78045455,127.3884219,0.022537313,3.850597015,88.80746269,91.15746269,168.7892326,541.6403536,-0.086080768,0.059416996,0.05322607,43.77066768,-0.009254146,0.006712227,-0.059387112,125.557426,-0.023404033,0.012729534,-0.057066422,1.64,0.199300699,-0.024475524,-0.062937063,-0.186588921,-0.039426523,4,16.04258829,7.701144851,13.97357075,-0.025568182,-0.207386364,-0.238636364
나인테크,신규상장,2000,2017-06-22,4020000,0.1716:1,8040000000,0.186538925,0.049126888,0.067229687,1.381788031,0.640302475,2.456274047,11.71410901,4.658357918,2.564622248,0.093266754,-0.117924775,14.91728698,1.00288454,4.647255874,14.9545802,14.9545802,1.005391752,1.005391752,7.096297897,7.096297897,0.026818182,2.38,57.89954545,75.48363636,57.82586818,0.009402985,1.410895522,53.07955224,79.73626866,66.15315487,535.9723475,-0.06620361,0.059416996,0.02803172,40.26920658,0.020082017,0.006712227,-0.007903862,127.9378456,-0.021604752,0.012729534,-0.000727826,1.7,0.0025,0.0025,-0.0125,0,-0.014962594,4,14.58164803,0.980319638,6.980177497,0.025575448,0.025575448,0.010230179
덴티스,신규상장,2000,2017-06-26,4260000,0.191236:1,8520000000,0.469837622,0.125468568,0.201539498,1.8037578,1.303184055,1.804958058,4.330711201,1.584889191,3.649969131,0.232061661,0.517150851,2.086833331,0.420579342,1.256439707,2.107701664,2.097267497,0.424785136,0.422682239,5.136263432,5.13000059,0.015217391,1.96,47.36043478,84.75043478,33.86198746,0.006716418,1.531791045,56.23953125,84.29640625,46.00322685,531.3345583,-0.001776995,0.059416996,0.006214095,41.03795371,-0.001705668,0.006712227,0.04853369,129.4994732,-0.038841343,0.012729534,-0.002084096,1.69,0.01,0.005,-0.01,-0.004950495,-0.014925373,4,2.045096664,0.412167755,5.098686376,0.030612245,0.025510204,0.010204082
하림지주,신규상장,20700,2017-06-30,70718000,21:01,1.46386E+12,0.212340401,0.072741488,0.216297594,0.70441718,0.489358496,5.880904351,3.833235486,11.14546139,13.83916135,0.211891413,0.283562605,8.372756378,1.81100706,2.159006624,7.219985573,6.370575505,1.561665509,1.377940155,6.675638517,6.457097646,0.012380952,3.371428571,68.16380952,77.7347619,27.40484283,0.005151515,3.15469697,64.26590909,75.8519697,42.90057466,527.5059631,-0.038557822,0.049679508,0.01279817,42.18030219,-0.024049384,0,0.064381134,129.5365427,-0.024243692,0.008712388,-0.030667856,1.7,-0.137681159,-0.239130435,-0.185990338,-0.117647059,0.06984127,3,7.705362754,1.666651425,6.800519014,-0.062992126,-0.173228346,-0.115485564
아우딘퓨쳐스,신규상장,26000,2017-07-12,5925190,2.9961:1,1.54055E+11,0.431326363,0.169219775,0.39310841,2.27024407,1.755139652,0.387896371,79.05936659,8.246345395,12.77744393,1.262233913,3.662398444,16.88734872,6.638558805,14.97110625,12.86036556,11.52886307,5.055517859,4.532093031,11.12377774,9.943341714,0.035217391,6.697391304,89.02347826,92.26869565,87.47959599,0.017761194,6.438955224,83.87044776,89.94641791,134.8233982,523.782165,-0.049385187,0.051464145,0.050110951,44.42874955,-0.034956228,0.000505613,0.022295911,131.6656411,0.023713715,0.008712388,0.110813813,1.76,-0.238461538,-0.317307692,-0.557692308,-0.103535354,-0.352112676,2,15.1336625,5.949170006,13.13915632,-0.150214592,-0.238197425,-0.506437768
브이원텍,신규상장,17700,2017-07-13,7366090,754.31:1,1.3038E+11,0.492475219,0.365943344,0.328824938,3.657196542,3.212464558,0.318156246,732.8240992,3.725115566,7.627641155,1.071412165,2.638242853,16.416435,5.398133226,14.49025931,21.51758712,24.20728551,7.075519257,7.959959164,17.2968684,19.67125693,0.100454545,10.125,93.47954545,96.03681818,214.4381344,0.039701493,6.793283582,88.77164179,91.25313433,252.9007347,523.5321449,-0.047562798,0.051464145,0.104059262,44.40725983,-0.037307144,0.000505613,-0.008900272,132.4932734,0.015918736,0.008712388,0.008875606,1.75,0.310734463,0.474576271,1.299435028,0.125,0.559386973,5,17.52941364,5.76410836,13.77622335,0.227513228,0.380952381,1.153439153
힘스,신규상장,20000,2017-07-20,4968000,795.94:1,99360000000,0.319501084,0.129246593,0.22203723,1.479684933,0.944491634,1.173986581,14.91134765,4.386036581,4.70170658,1.047050829,-6.881065867,20.0683405,4.45591874,13.28508834,28.5227187,21.87303853,6.33310546,4.856628893,18.61305844,14.2109317,0.105454545,7.763636364,95.41863636,96.66363636,253.0295743,0.046119403,5.194776119,89.23865672,94.87716418,360.8493604,519.5207989,-0.050522673,0.051464145,0.063532345,43.25415704,-0.048676295,0.000505613,-0.019260073,136.6145745,-0.005262302,0.008712388,-0.008159928,1.74,0.36,0.0325,0.18,-0.240808824,0.142857143,5,33.11276182,7.352265921,21.65169353,-0.175757576,-0.374242424,-0.284848485
이즈미디어,신규상장,7500,2017-07-26,7045100,13.87:1,52838250000,0.357428454,0.100166961,0.19980776,1.468825373,1.146411484,1.709411103,9.62956385,2.298821234,4.858828567,0.128998775,0.888494815,12.68053827,2.533669949,11.04164232,13.64425918,11.42939183,2.726228865,2.283681181,11.99101842,10.06243083,0.272173913,8.976086957,97.06826087,97.64695652,682.9284809,0.108059701,6.223432836,96.48119403,96.01761194,852.6718705,516.0345866,-0.052509215,0.051464145,0.078771701,41.62879803,-0.025403915,0.000505613,-0.107857658,137.8450141,0.020068343,0.008712388,-0.040658143,1.73,0.076,-0.098666667,-0.176,-0.162329616,-0.085798817,4,15.82531177,3.162020097,13.89016192,-0.137820513,-0.277777778,-0.33974359
셀트리온헬스케어,신규상장,41000,2017-07-28,136688120,6.95:1,5.60421E+12,0.290217971,0.23566869,0.189464006,1.704740536,0.4172157,2.063952513,5.478344088,2.080816688,0.514727889,0.883105349,0.595785608,45.6011373,8.639774169,31.35264138,53.72036419,67.62314995,10.17807542,12.81215291,38.0142372,47.57263988,0.014090909,4.387272727,75.14954545,76.29545455,30.37241032,0.012424242,5.61030303,74.18454545,77.81742424,86.03106604,515.4331827,-0.053837847,0.051464145,0.097134253,41.00247816,-4.59E-05,0.000505613,-0.052296842,138.029087,0.056696531,0.008712388,-0.031233274,1.72,0.17804878,0.482926829,1.97804878,0.258799172,1.008223684,4,55.94480991,10.59952782,39.54358163,-0.039761431,0.208747515,1.427435388
디앤씨미디어,신규상장,20000,2017-08-01,4034223,563:01:00,80684460000,1,0.195510242,0.444976668,3.407384504,3.30295139,0.423043478,944.2298057,8.439135274,66.7120965,0.315213534,0.407216149,26.78774937,11.91992346,21.8020763,26.72077999,29.53349368,11.89012365,13.14171562,20.14930932,22.43869532,0.0375,6.572916667,87.4975,92.45583333,107.5789548,0.01761194,5.018955224,80.1438806,89.36970149,150.2908017,512.0034642,-0.049280964,0.050426718,0.026007014,39.53604605,0.013580965,0.005468809,-0.040167701,137.6889335,0.065301935,0.013140109,0.005049358,1.73,-0.0025,0.1025,-0.325,0.105263158,-0.387755102,3,36.56527788,16.27069552,28.16216031,-0.269230769,-0.192307692,-0.505494505
지니언스,신규상장,13500,2017-08-02,4854900,922.71:1,65541150000,0.553500233,0.184849749,0.165244715,4.521805174,4.38811838,0.355884191,17.75793115,3.475506735,31.53135695,0.332344591,0.072380869,20.1014717,3.321661963,16.35894978,21.44156981,20.77152076,3.543106094,3.432384028,13.72464886,13.17922624,0.175652174,7.567391304,97.26434783,97.37217391,432.5898599,0.072985075,5.711940299,94.66746269,86.37820896,576.5980549,511.4104279,-0.045455842,0.050426718,0.008091114,39.63427074,0.006798272,0.005468809,-0.026609761,138.2848306,0.056941234,0.013140109,0.008293322,1.73,0.066666667,0.033333333,0.133333333,-0.03125,0.096774194,4,22.63276814,3.739945321,14.69428908,-0.052631579,-0.082236842,0.006578947
데이타솔루션,신규상장,3300,2017-08-03,15358580,733.74:1,50683314000,0.134382053,0.0390668,0.172391543,1.481609139,1.183304341,1.236421823,19.20307838,12.87942961,17.26800831,0.874143986,6.982944527,16.59431868,2.860720201,9.741027757,27.00348222,24.03661918,4.655171963,4.143709867,15.07622975,13.33451325,0.146363636,9.472272727,97.39818182,98.54954545,348.7876003,0.065074627,6.985820896,95.11149254,96.38716418,517.7817077,510.6831765,-0.053485508,0.050426718,0.056877616,39.70894794,0.029389355,0.005468809,-0.01567762,138.8860208,0.090251753,0.013140109,-0.000110348,1.74,0.627272727,0.448484848,0.504545455,-0.109869646,0.038702929,5,28.56234246,4.923906285,15.99136892,-0.054577465,-0.158450704,-0.125880282
모트렉스,신규상장,38300,2017-08-04,5336109,422.73:1,2.04373E+11,0.212221346,0.090257007,0.328263131,1.391024234,0.734769335,1.200372289,18.24104485,6.114312366,5.390916841,0.425300138,5.758094968,10.0658646,3.304252224,8.03127037,8.147305549,8.396981042,2.674460025,2.756419284,7.433552097,7.632737991,0.045454545,5.140909091,92.10681818,94.78409091,106.330968,0.021969697,3.685454545,88.07621212,84.66681818,153.2840462,510.3523748,-0.064816794,0.050426718,0.073075401,39.64289389,0.014511051,0.005468809,-0.005884366,139.2478386,0.092817731,0.013140109,0.008849229,1.74,-0.190600522,-0.165796345,-0.066579634,0.030645161,0.118935837,3,8.778064689,2.881514995,7.936758566,-0.071856287,-0.043413174,0.070359281
와이즈버즈,신규상장,2000,2017-08-07,7510000,0.44:1,15020000000,0.124717833,0.037531848,0.167189997,1.85140818,1.85140818,1.147394761,inf,3.45144874,,0.212345659,0.032238202,7.423794894,1.241184245,6.111688383,7.460913868,7.498032843,1.247390166,1.253596088,3.442952575,3.473524527,0.016666667,1.882916667,76.92583333,59.12541667,41.93157525,0.006119403,1.581343284,67.1561194,39.05014925,45.67523876,507.9461078,-0.046430778,0.050426718,0.057508856,40.05251668,0.015561622,0.005468809,-0.025723578,141.5930433,0.081355357,0.013140109,0.005266115,1.77,0.005,0.01,0.01,0.004975124,0,4,7.423794894,1.241184245,3.412380623,0.005,0.01,0.01
컬러레이,신규상장,3800,2017-08-10,54000000,0.74:1,2.052E+11,0.684503441,0.577974183,0.464268957,3.734140936,3.27637319,0.249408648,71.64238753,2.505744775,8.234329833,0.449239302,0.653334149,10.313253,4.788123214,8.342680304,8.264172468,9.376918186,3.836798734,4.353412028,6.153414559,7.05360327,0.108636364,7.602272727,96.40136364,98.28681818,258.3995443,0.058059701,6.250895522,96.65820896,95.25044776,427.2567574,506.0872423,-0.070109971,0.050426718,0.062401349,41.02558901,0.022264233,0.005468809,-0.010138093,143.9615777,0.12616399,0.013140109,0.032664369,1.82,-0.198684211,-0.090789474,-0.136842105,0.134646962,-0.05065123,3,10.99175648,5.103131321,8.359974691,-0.248148148,-0.14691358,-0.190123457
알에스오토메이션,신규상장,6000,2017-08-11,9103140,1058.82:1,54618840000,0.156520653,0.043431858,0.149968415,1.130980473,0.779709824,2.227965268,3.970092498,3.369124331,5.212156718,0.104481858,0.449422646,18.18111733,2.726593356,11.95649749,37.57430916,43.6346816,5.634959603,6.543824055,27.70414641,31.68864549,0.167727273,10.97045455,92.60954545,97.49136364,402.46573,0.073333333,7.708030303,91.72212121,95.67954545,562.5590222,505.3795136,-0.06727994,0.050426718,0.058717381,41.20111827,0.044864245,0.005468809,0.019188174,144.2983835,0.147133717,0.013140109,0.012742341,1.8,1.066666667,1.4,2.833333333,0.161290323,0.597222222,5,46.96788645,7.043699504,33.88011998,-0.2,-0.070967742,0.483870968
이더블유케이,신규상장,5000,2017-08-22,6586600,1160.15:1,32933000000,0.281014948,0.154911394,0.314458823,1.051687918,1.032635181,2.922384615,7.282828948,5.181172539,88.84492024,0.665496927,0.826404768,10.21626543,3.2125948,6.551122742,14.13303511,15.4094752,4.444257583,4.84564543,11.46126038,12.27947031,0.094583333,7.034583333,93.96166667,97.985,274.6982624,0.102089552,7.395820896,90.1061194,95.79134328,772.5573454,502.5099763,-0.016784131,0.050426718,0.096548077,47.60391979,0.00727967,0.005468809,0.01865275,163.9021761,0.212088287,0.013140109,0.085481699,1.8,0.28,0.346,0.088,0.0515625,-0.191679049,5,24.41687438,7.678101571,18.05329672,-0.464435146,-0.436820084,-0.544769874
