종목명,상장일,공모 시가총액,매출총이익률,유동비율,부채비율,매출액증가율,3개월 후 PER,3개월 후 PBR,3개월 후 EV/EBITDA,3개월 평균 거래량회전율,3개월 평균 일중변동률,3달 후 시장 회전율,3달 후 시장수익률,3달 후 고객예탁금 증감률,상장일 기준 국고3년시장금리,3_6_수익률,개인거래비중
싸이맥스,2015-06-17,87284266900.0,0.180466079,2.893838568,0.493547761,0.102203608,8.794531154,2.00466389,6.67029552,0.02358209,5.463731343,177.2877455,-0.066183326,-0.012561658,1.8,0.012307692,87.850298505
미래생명자원,2015-06-18,7060000000.0,0.176227805,3.023440916,0.376290647,-0.057177633,5.809625432,0.508681487,3.108704123,0.014029851,2.309402985,177.5217599,-0.048290127,0.062868561,1.78,-0.052132701,83.828432835
베셀,2015-06-19,37076895000.0,0.268326449,1.218254103,2.740491432,0.115654657,7.297027444,3.297438007,6.59992092,0.04,6.52530303,177.668874,-0.054444323,0.048534821,1.77,0.108374384,93.50136364
에스엘바이오닉스,2015-06-25,58760000000.0,0.241896563,0.933980653,1.049101699,1.196570092,7.573138229,2.550083464,3.981462001,0.045522388,8.119850746,177.229315,-0.094153862,-0.014050083,1.81,-0.012127894,91.55014925500001
이큐셀,2015-06-26,37784500000.0,0.304424692,1.05717166,1.327436973,0.736006658,17.89972894,4.690048514,13.64971736,0.02469697,6.143484848,176.6254535,-0.090339773,-0.003342079,1.82,0.797235023,92.161666665
코아스템,2015-06-26,251479000000.0,0.274679714,1.270336907,1.762434348,2.553950998,-50.83930419,29.98536822,-393.5742759,0.041969697,9.413636364,176.6254535,-0.090339773,-0.003342079,1.82,-0.136363636,91.30477272499999
켐온,2015-06-26,14000000000.0,0.27467996,1.796165995,0.469772449,0.289262079,9.455930219,1.412071463,4.775561526,0.012878788,1.311060606,176.6254535,-0.090339773,-0.003342079,1.82,-0.057142857,73.90371212
동운아나텍,2015-06-30,55770000000.0,0.374616975,2.325982248,0.630173582,-0.044180303,12.0395878,3.426087571,10.39878888,0.033134328,7.651641791,173.4975882,-0.085939079,0.013971328,1.79,-0.073593074,86.74059701499999
유테크,2015-06-30,44237700000.0,0.189132749,1.557181873,1.714650596,0.117695874,13.47562902,2.39508214,6.656141201,0.050447761,8.017164179,173.4975882,-0.085939079,0.013971328,1.79,0.252252252,87.684626865
RFHIC,2015-06-30,13660000000.0,0.424334205,4.300147038,0.341409694,-0.168158091,1.179189389,0.166900722,-0.039782578,0.003880597,3.199850746,173.4975882,-0.085939079,0.013971328,1.79,-0.085903084,87.694772725
펩트론,2015-07-22,81472016000.0,0.457388912,6.724072951,0.612009998,-0.199758207,-82.24017012,34.8869602,-121.9354308,0.04641791,9.025522388,160.0086563,-0.129119075,-0.036001698,1.75,0.531615925,78.997238805
파마리서치,2015-07-24,484797000000.0,0.735317204,1.790408856,0.792040913,0.373933913,73.62519322,26.27105907,53.83282483,0.019393939,8.001060606,159.8263472,-0.121467034,-0.032361053,1.71,0.070422535,87.750530305
켐트로스,2015-07-27,6040000000.0,0.098731195,3.260151755,0.715645206,-0.04608644,13.35025831,0.746539148,7.465657599,0.219104478,11.2461194,159.1945676,-0.083510865,-0.040549046,1.7,-0.18875502,96.898059705
로지시스,2015-07-29,23352305000.0,0.10889373,3.505799278,0.44795469,0.001562344,31.95140842,4.836462657,21.15660373,0.241492537,12.58641791,159.1650372,-0.054540228,0.012879493,1.72,-0.246231156,97.96455223999999
아이쓰리시스템,2015-07-30,119426000000.0,0.219785068,2.095527773,1.112689989,0.19842048,44.91204746,10.8120165,30.89150159,0.047313433,8.509402985,159.1372546,-0.041003844,-0.020902668,1.74,-0.095505618,86.73216418
아시아경제,2015-07-31,90878508000.0,0.409548349,2.939717507,0.666300248,1.427186061,13.52547914,2.782497135,5.6679774,0.117121212,7.567878788,159.209042,-0.057140099,0.012959971,1.77,-0.189735614,95.962121215
칩스앤미디어,2015-08-05,35675871000.0,1.0,4.303465625,0.241431385,0.079211794,11.81578212,1.901256577,9.149921392,0.075671642,6.961492537,161.2640716,-0.063176213,0.000910251,1.79,-0.430715935,97.83970149000001
쎄노텍,2015-08-06,6600000000.0,0.306983367,2.931533818,0.560520366,0.122577903,2.112938869,0.316365318,2.221169601,0.2,5.628059701,161.8642022,-0.071589055,-0.012569042,1.79,0.066666667,92.43179104500001
흥국에프엔비,2015-08-07,134325000000.0,0.431461997,1.55473397,0.678943501,0.157906198,40.56113043,10.14099127,25.92874754,0.031363636,7.784090909,162.4318842,-0.076221906,-0.011039383,1.78,-0.102071006,77.32136364
마이더스AI,2015-08-13,6200000000.0,0.358970178,1.675163988,0.800659755,-0.035364957,6.738225884,0.716643505,2.415480072,0.194626866,3.185373134,164.3196574,-0.083187486,-0.034018304,1.73,-0.092165899,93.57763158
파인텍,2015-08-17,52475020500.0,0.129269912,0.855631281,4.541914634,0.397704152,8.841195241,2.621176644,6.518708883,0.075820896,7.338208955,164.7239575,-0.069029515,0.017345899,1.72,-0.207064555,95.638880595
웹스,2015-08-24,45028800000.0,0.325843801,2.180521323,0.782517392,-0.006606721,12.00028536,1.949298185,7.239474165,0.049402985,5.99641791,164.0956563,0.121516965,-0.051775705,1.69,-0.036020583,93.89977612
맘스터치,2015-08-28,13500000000.0,0.273224351,1.233869606,2.40689425,0.625635591,2.5240555,1.753850068,2.629888102,0.008484848,1.051818182,163.6216079,0.009084831,-0.065249365,1.72,0.0,68.19121211999999
씨아이에스,2015-09-02,14000000000.0,0.183632331,3.221751952,0.315686984,-0.467697365,-22.92296288,0.584765305,-12.19891592,0.011212121,0.786969697,163.3442247,0.018141058,-0.014686737,1.7,-0.004975124,65.1644697
인포마크,2015-09-23,49051912000.0,0.222584653,1.28143702,1.576924629,0.153979411,13.4387956,3.152154293,11.6104946,0.021363636,6.004545455,160.9342098,-0.030399247,-0.057659232,1.62,0.484615385,88.077954545
타이거일렉,2015-09-25,33535740000.0,0.209782967,2.128004424,0.721294427,0.187323824,11.57061157,1.651307645,7.039265277,0.112575758,7.930909091,160.255994,-0.038333089,-0.043006702,1.62,-0.06003937,97.374848485
패션플랫폼,2015-10-05,10210000000.0,0.461384069,1.519687232,1.439602637,0.341531252,6.379486213,2.032181859,5.384929433,0.009850746,0.775820896,160.751508,-0.010301075,0.0829228,1.58,-0.019704433,62.40268657
한송네오텍,2015-10-06,8900000000.0,0.173516429,1.242861806,1.856347779,0.316306667,6.799465743,1.109795908,7.134717729,0.009552239,1.351343284,161.1855221,-0.002597742,0.036761699,1.59,-0.009950249,74.29477611499999
케이엠제약,2015-10-08,9000000000.0,0.36287054,1.386599769,1.621049765,0.135988578,7.819290981,2.290924875,7.227739138,0.017014925,0.802238806,161.3645173,0.011244944,0.043342661,1.62,-0.007518797,50.357238805
뉴지랩파마,2015-10-13,51128906900.0,0.137174654,1.830577613,0.740254946,-0.072850548,16.47328892,2.379663439,9.004015907,0.024477612,3.944477612,162.573832,0.01963378,-0.02955658,1.64,-0.09383378,94.25574627
엑시콘,2015-10-22,88835000000.0,0.339975555,2.073359124,0.695795774,0.514146699,11.04711407,1.68456175,8.094504199,0.008059701,5.525223881,165.2543549,-0.007910691,-0.034097904,1.65,0.009333333,81.54828358500001
KH E&T,2015-10-22,10630000000.0,0.360403235,1.509579647,0.794470437,0.520899614,6.337313182,1.054102009,2.015025939,0.006865672,0.649253731,165.2543549,-0.007910691,-0.034097904,1.65,-0.0275,52.81171642
엔케이맥스,2015-10-23,171233000000.0,0.652165648,3.753652419,-4.193547202,0.116891155,-77.58200094,-189.1322677,-95.83842448,0.032575758,9.186515152,165.03589,-0.016159069,-0.01459854,1.65,-0.041966427,84.109621215
연우,2015-11-02,291126000000.0,0.15613452,1.064332755,0.872666648,0.071920409,55.33925153,5.534969176,24.61785326,0.019701493,5.673432836,161.1020102,0.007132248,-0.00188879,1.66,0.127906977,74.53037313499999
더블유게임즈,2015-11-04,1110830000000.0,1.0,6.077115319,0.226668288,0.561142884,22.44561408,15.25712655,20.75752103,0.019552239,5.386865672,160.6041047,-0.003730799,0.016086674,1.68,-0.044654939,78.46589552
유앤아이,2015-11-12,211113000000.0,0.630175745,1.310327389,2.795203243,0.112593667,121.8870693,20.45893693,71.39793911,0.015373134,5.067164179,157.6253116,-0.095900385,0.040393691,1.79,-0.100806452,90.906567165
나무가,2015-11-12,108202000000.0,0.070302497,0.984188952,5.998475171,-0.004489762,119.0278727,11.19684544,42.86636361,0.028656716,8.816268657,157.6253116,-0.095900385,0.040393691,1.79,-0.130769231,85.23925373
아이진,2015-11-16,135000000000.0,1.0,4.723780231,0.438377654,-0.173994711,-72.97061483,55.40183543,-69.74955609,0.028059701,9.07761194,159.2250294,-0.036787015,0.068309065,1.75,0.058548009,86.36097015
케어젠,2015-11-17,1178100000000.0,0.804016811,6.317905698,0.126561482,0.351563207,77.87506527,19.40873694,63.51598555,0.009402985,5.682089552,159.2783539,-0.072422155,0.002654145,1.76,0.197592778,69.266567165
네오오토,2015-11-18,63000000000.0,0.132175084,1.192491285,1.156253135,-0.089726792,7.838740063,1.269811851,2.873098532,0.010298507,4.730149254,159.2236695,-0.048071332,0.006158275,1.75,-0.014705882,83.804253735
엔투텍,2015-11-18,15100000000.0,0.197354508,1.000939522,2.802319645,-0.03427892,-26.48831498,3.461539514,20.70967256,0.005223881,0.699253731,159.2236695,-0.048071332,0.006158275,1.75,0.074626866,63.722910445
매직마이크로,2015-11-19,34221687500.0,0.18410424,1.228908927,0.934235829,-0.08764104,5.420192425,1.320683855,3.79038522,0.025373134,5.969850746,158.6882107,-0.05291153,-0.022243874,1.74,-0.016393443,92.99089552
케이디켐,2015-11-19,64556800000.0,0.244663008,3.056708125,0.333234384,-0.019455902,10.36356448,1.740217903,9.137622035,0.016865672,4.848656716,158.6882107,-0.05291153,-0.022243874,1.74,0.387681159,89.625074625
캔서롭,2015-11-20,82992800000.0,0.417342735,6.88653493,0.07280287,0.210459844,265.9515378,7.705135285,82.611319,0.008939394,4.388030303,158.2005195,-0.059256232,0.000992494,1.76,0.114877589,89.85249999999999
하이즈항공,2015-11-25,314031000000.0,0.259113059,0.971729336,1.939819019,0.036092906,48.57210406,10.40771757,28.79756254,0.00761194,5.619552239,157.4054276,-0.06171782,-0.00962282,1.77,-0.089552239,79.48589552
미래테크놀로지,2015-12-01,88550000000.0,0.384252166,9.239416096,0.104853167,0.45976561,17.99372933,4.555367841,12.28319216,0.008636364,5.469848485,154.5096557,-0.058284558,-0.033867951,1.77,-0.160784314,83.277272725
엔에스,2015-12-07,39200000000.0,0.217709445,1.242647468,1.371985518,0.618998226,37.07397681,8.026965832,30.32403348,0.050909091,8.475151515,154.2065613,-0.016287646,0.043505656,1.79,0.220447284,93.989848485
예스티,2015-12-16,62746154500.0,0.199513976,0.793590709,2.520222484,0.832617986,124.5697384,6.256632098,25.46209154,0.024848485,7.475454545,151.6166156,0.071330357,0.060071448,1.75,-0.119170984,83.10166667
코스맥스엔비티,2015-12-16,216594000000.0,0.195555198,0.648097776,2.674021358,0.196578634,237.5933105,42.76209956,93.30864739,0.049090909,10.6880303,151.6166156,0.071330357,0.060071448,1.75,0.514677104,85.43643939
에치에프알,2015-12-16,16000000000.0,0.21779784,1.571024963,0.873335122,-0.193817811,-23.89290422,0.478157663,8.270709982,0.004393939,3.31,151.6166156,0.071330357,0.060071448,1.75,-0.08372093,79.549318185
파크시스템스,2015-12-17,53380395000.0,0.552843347,2.447377286,1.979332359,-0.06092857,-113.2221789,13.33170413,191.5290233,0.044090909,7.541212121,151.547775,0.050721004,0.03188356,1.73,0.456,87.83484848500001
보광산업,2015-12-17,45960000000.0,0.417730158,0.372117993,1.412848798,-0.252131415,22.04410215,4.502150815,7.869928882,0.117121212,8.294848485,151.547775,0.050721004,0.03188356,1.73,0.916445623,98.27742423999999
메가엠디,2015-12-18,61204704000.0,0.630139571,0.95153261,0.50114398,0.049295017,19.4788356,2.150440668,8.494084113,0.035,5.868484848,151.4469261,0.041306465,0.030426242,1.69,-0.134275618,91.344848485
에이치엘비제약,2015-12-21,45651742500.0,0.273770295,1.141748993,3.45243089,0.117353696,247.0112452,15.62772572,70.03163132,0.066666667,8.569545455,151.709617,0.035549241,0.034982126,1.66,-0.139,98.04242424
강스템바이오텍,2015-12-21,82902900000.0,0.75979269,3.502186604,0.612190616,-0.492854098,-43.7738539,43.62963058,-48.86055935,0.066060606,9.641969697,151.709617,0.035549241,0.034982126,1.66,0.263345196,93.35280302999999
아진산업,2015-12-22,80699450000.0,0.18039677,0.659310989,4.975850246,0.077371505,6.895748403,1.539004,6.237047094,0.028636364,5.403787879,151.9118576,0.042341202,0.016514015,1.67,0.115135834,91.12113636500001
덱스터,2015-12-22,134827000000.0,0.35072832,3.698601821,0.280731766,0.375100284,54.44876184,15.75810665,35.67123969,0.044242424,8.892424242,151.9118576,0.042341202,0.016514015,1.67,0.047732697,86.182348485
한국맥널티,2015-12-23,39800000000.0,0.279678683,1.270802585,1.244635807,0.262616334,21.59218775,12.12500543,52.84345239,0.093030303,10.53287879,151.6694109,0.045163736,0.050803564,1.67,-0.273662551,96.26015151499999
휴젤,2015-12-24,492609000000.0,0.703620484,0.962721671,1.278919345,0.383288545,65.97880382,20.33220844,54.42369499,0.016363636,5.275909091,151.2701301,0.045283536,0.122668468,1.66,0.187736563,67.83030303
육일씨엔에쓰,2015-12-24,51137880000.0,0.146973677,0.982053437,2.745773452,-0.235330327,25.69062824,4.082061729,7.236148762,0.063636364,8.617121212,151.2701301,0.045283536,0.122668468,1.66,-0.257208766,95.35598485
경남제약헬스케어,2015-12-24,52274000000.0,0.135984133,1.767421049,4.154770888,1.431471153,39.62088513,30.42406601,33.40981714,0.073787879,8.805454545,151.2701301,0.045283536,0.122668468,1.66,-0.291262136,93.104242425
와이아이케이,2015-12-24,21240000000.0,0.232169133,1.314939948,1.875367135,0.40273065,2.988795034,1.236268729,1.863679686,0.002424242,0.485454545,151.2701301,0.045283536,0.122668468,1.66,0.0,60.072936510000005
에스와이,2015-12-29,31000000000.0,0.07639845,0.73537234,2.657525058,0.293086345,25.14527253,2.986203031,18.05019805,0.182878788,8.848939394,150.4979506,0.019726093,-0.012429097,1.66,0.400793651,96.189545455
코디엠,2015-12-29,17830061000.0,0.102378091,0.990342139,4.625461722,0.496230285,24.18518099,9.900748402,22.01595183,0.233484848,10.93787879,150.4979506,0.019726093,-0.012429097,1.66,-0.281147541,97.93159091
자안바이오,2016-01-27,44984420000.0,0.258073397,1.43741689,2.769953199,0.302340396,27.62901936,4.332845889,16.20440439,0.135909091,8.948636364,147.0884746,0.035942244,0.110015802,1.6,-0.338912134,96.09212121
크리스탈신소재,2016-01-28,184868000000.0,0.555970007,8.630596608,0.10514179,0.267649404,8.405848914,1.386698404,4.277992694,0.034393939,5.100757576,146.9046372,0.027022267,0.137968013,1.62,0.186369958,92.423636365
유니트론텍,2016-02-02,46349100000.0,0.149686074,2.069371156,1.245625229,0.152325002,11.32489602,3.588795345,9.792301045,0.057384615,6.739230769,145.7261353,0.007899425,0.110311476,1.52,0.542857143,90.86446154000001
아이엠텍,2016-02-03,125908000000.0,0.243906082,1.693494336,0.50002075,0.67049588,10.64865763,4.405765685,7.086263557,0.096615385,7.082615385,145.8418135,0.026022851,0.085418779,1.5,-0.120652174,92.33761538499999
안트로젠,2016-02-15,179122000000.0,0.565783305,9.684903729,0.116137742,1.002992018,-3865.533436,13.54598125,1244.593387,0.031692308,4.718923077,142.1850751,0.133575808,0.029764356,1.48,0.01986755,93.93869231
에이트원,2016-03-02,4000000000.0,0.152951697,2.213209181,0.475482329,0.496426102,2.705307306,0.936781735,2.40587479,0.009850746,1.11761194,148.9629078,0.058739147,0.055558909,1.47,1.094763092,74.945
AP위성,2016-03-04,127048000000.0,0.428856366,3.848714511,0.262625292,-0.119405473,10.57286642,2.478196649,7.105376627,0.029393939,3.45030303,149.3113709,0.040944438,0.05823428,1.52,0.326300985,96.394242425
팬젠,2016-03-11,126742000000.0,-0.000123218,0.725460145,1.054689868,0.05863139,-63.29865649,25.45031779,-179.4520924,0.021818182,4.804242424,151.4418459,0.025596007,0.166506293,1.55,0.1171875,96.2580303
동양파일,2016-04-06,200000000000.0,0.415569899,1.149187395,1.157732688,0.099240394,7.534841982,2.468503463,5.924076994,0.020151515,4.683787879,163.3006024,-0.012276126,0.09114234,1.46,0.006430868,85.17136364
씨엠에스에듀,2016-04-07,97564120000.0,1.0,1.52429114,0.905786467,0.203685587,15.93367433,7.485048069,9.118624183,0.013636364,4.716212121,163.6498181,-0.001692654,0.059053128,1.47,0.147663551,77.01962121
레이언스,2016-04-11,414775000000.0,0.436032176,1.922115797,0.567525917,0.111181831,22.28317328,5.376622796,13.91067934,0.008636364,3.438333333,164.4437458,0.006118238,0.05644316,1.47,-0.035989717,80.45500000000001
줌인터넷,2016-06-09,9600000000.0,0.088731343,0.425643106,-3.075529315,0.060262219,117.0787562,-2.986753129,9.632383056,0.005671642,2.55119403,169.8302884,-0.056858796,-0.045970893,1.35,-0.02200489,80.88820895500001
알엔투테크놀로지,2016-06-22,36707863600.0,0.563841381,4.332954495,0.352833057,0.019646639,21.82508405,2.288514712,9.726394818,0.051791045,5.491940299,168.8835289,-0.004272138,-0.025849426,1.36,-0.133333333,95.17671642
엔지스테크널러지,2016-07-28,31271800000.0,1.0,1.860711079,0.58768298,0.209552898,40.39528458,15.35776178,29.98020189,0.088955224,9.127164179,151.6179856,-0.090383358,-0.024036553,1.2,-0.25607064,91.66507462999999
팍스넷,2016-08-01,57603109200.0,1.0,4.590654551,0.232973046,0.104556631,21.93274947,3.291727502,10.76913953,0.148955224,8.241044776,150.7089854,-0.109901665,-0.001616037,1.21,0.243393602,96.883507465
에코마케팅,2016-08-08,284500000000.0,1.0,2.907198779,0.50528737,0.20631478,18.73666991,6.82545992,14.85934299,0.016268657,6.006567164,147.2539117,-0.103729018,-0.04253265,1.25,-0.072261072,84.824477615
헝셩그룹,2016-08-18,288000000000.0,0.281313983,1.866352017,0.653475319,0.074653264,9.189602591,2.482729894,6.404465942,0.084328358,7.46761194,146.5708086,-0.110011048,-0.039327389,1.23,-0.181114551,97.553432835
자이글,2016-09-06,148840000000.0,0.706417262,3.128504468,0.199258641,0.575576874,9.229089115,2.602832409,5.482794448,0.058787879,5.39,144.7706758,-0.144142155,-0.058509489,1.3,-0.138043478,92.06
나무기술,2016-09-07,14220000000.0,0.204700661,1.441406533,3.205646003,-0.021449131,22.01402784,5.047242654,30.37908792,0.005454545,1.161969697,144.7633595,-0.13973442,-0.040975304,1.28,-0.025125628,72.730151515
모비스,2016-09-08,12804000000.0,0.378127919,2.856093204,0.927513682,0.739002916,13.8438801,2.79143005,10.07408193,0.003030303,0.151515152,144.6995047,-0.124033563,-0.077968406,1.29,-0.025062657,58.62590908999999
유니테크노,2016-09-20,61426728000.0,0.221340419,1.34338599,1.082246654,0.693607355,8.674422455,2.811721039,11.02005301,0.053787879,5.432272727,142.7245011,-0.083794162,-0.038158087,1.34,-0.223175966,96.297727275
예선테크,2016-09-29,10420000000.0,0.289268028,1.729703348,1.044470754,0.38957123,7.302443937,0.822988229,6.088186445,0.002727273,0.322121212,140.4483605,-0.084644043,0.015318302,1.3,-0.010050251,62.44741666499999
미투온,2016-10-10,113852000000.0,0.716969336,4.525527613,0.202745229,0.998591191,73.99028694,24.33600915,60.37196275,0.266268657,11.56373134,139.3257695,-0.05633281,-0.039468804,1.34,-0.3504,97.938880595
수산아이앤티,2016-10-11,77636500000.0,1.0,33.9642613,0.031959184,0.015048613,15.32349345,1.485290206,6.21038448,0.092985075,6.192089552,139.5054642,-0.048819039,-0.010909902,1.37,-0.018461538,93.64276119
앤디포스,2016-10-12,218500000000.0,0.408506351,2.942187481,0.428060984,0.238831303,15.82634486,8.903510997,11.7568788,0.025820896,6.260597015,139.4210883,-0.055347414,-0.017197507,1.35,-0.169550173,87.86694030000001
잉글우드랩,2016-10-14,104197000000.0,0.240472748,2.735798676,0.733765508,0.529430319,37.13492469,7.701742666,31.62672318,0.145909091,10.36893939,139.5843057,-0.045479155,0.077233943,1.32,-0.222641509,97.890075755
에이치시티,2016-10-17,77858878000.0,0.442598549,1.153427672,0.881911156,0.06491098,13.26929071,3.466053694,9.198068456,0.067761194,7.22358209,139.2751567,-0.054301866,0.074231626,1.35,-0.042253521,96.61835821
인텔리안테크,2016-10-18,136137000000.0,0.499357227,2.765293687,0.898305673,-0.000933899,23.92101589,4.330569855,19.4192058,0.028358209,6.473880597,139.1520845,-0.050583834,-0.004783354,1.35,-0.189944134,79.282089555
골든센츄리,2016-10-19,104300000000.0,0.322803183,5.194043265,0.145299291,0.319929532,13.19690883,3.251773714,8.284833069,0.208955224,10.35044776,139.1418256,-0.053035115,0.016093183,1.35,-0.305374593,98.555820895
GRT,2016-10-25,336875000000.0,0.345545039,2.200302781,0.568340591,0.072353982,8.199184009,1.701180751,5.022019866,0.066268657,6.95119403,138.8098565,-0.047690457,0.011579026,1.4,-0.070339977,97.222313435
에이치엘사이언스,2016-10-28,138838000000.0,0.728674912,3.431244581,0.197118039,0.37854466,39.58924454,9.627490212,42.72073505,0.058333333,8.286212121,137.7769048,-0.036490307,-0.060556761,1.44,-0.147058824,93.50287879
코스메카코리아,2016-10-28,288360000000.0,0.220281394,0.982845528,2.056586621,0.451289523,63.20248187,13.89577222,37.37388609,0.017878788,5.696363636,137.7769048,-0.036490307,-0.060556761,1.44,0.107563025,66.802424245
인크로스,2016-10-31,126379000000.0,0.353830131,1.407431839,1.474936973,-0.490699062,-504.1795652,5.416127271,17.69148765,0.03238806,5.814776119,137.1568113,-0.013687008,-0.003712742,1.44,0.493670886,88.3419403
세화피앤씨,2016-11-02,10630000000.0,0.426982847,1.217092949,0.700481452,0.096132491,21.37761438,0.875529152,7.83813015,0.008656716,0.709104478,137.1207458,0.011517012,-0.007297322,1.44,0.07518797,81.50276923
얼라인드,2016-11-03,90823962000.0,0.64839436,21.8639641,0.1312992,0.758576612,-200.3295995,8.635843936,-411.7204379,0.034925373,6.571641791,137.0438234,-0.001278709,-0.032426068,1.43,-0.010204082,94.869402985
오가닉티코스메틱,2016-11-04,227700000000.0,0.479562622,2.684755547,0.293339177,0.292804423,7.261198187,2.702003235,5.87247175,0.059848485,6.726666667,137.2781832,-0.002635801,-0.00117344,1.43,-0.121729238,94.83424242000001
클리오,2016-11-09,691802000000.0,0.620040557,0.998732083,1.318175649,1.519859982,31.08732335,20.76597311,22.31486336,0.005373134,4.989552239,138.2022225,0.018841498,-0.016002651,1.4,0.259202454,57.555298504999996
핸디소프트,2016-11-24,41770450400.0,0.273784176,2.204862897,0.671226883,-0.059584856,14.35269383,2.533570726,12.9758989,0.100298507,6.419701493,137.1010262,0.037290138,0.02309861,1.81,-0.072821847,96.819850745
에이치엔티,2016-11-28,67011000000.0,0.109584319,0.945335351,1.950983209,0.159622583,42.73738115,2.146510667,11.55846943,0.049701493,6.349701493,136.6871524,0.032290701,-0.009724921,1.76,-0.009127789,95.64522388
뉴파워프라즈마,2016-11-30,138309000000.0,0.489783052,2.240430685,0.515634266,0.410889665,22.06635216,3.406512531,18.32835136,0.030307692,6.489692308,133.5281508,0.026991663,0.028300359,1.71,0.176600442,86.399384615
엘앤케이바이오,2016-11-30,148895000000.0,0.664794454,2.169532882,0.678535928,1.398901234,11.61315045,1.903884654,11.76826839,0.015230769,4.743230769,133.5281508,0.026991663,0.028300359,1.71,-0.097693351,87.505307695
퓨쳐켐,2016-12-01,84332085000.0,-0.20994028,4.714670701,-1.922473382,1.058786279,-2.076567176,-2.976664013,-29.25230286,0.019076923,4.219076923,133.4249241,0.030900059,-0.007548687,1.73,0.035320088,91.67069230999999
오션브릿지,2016-12-01,56909952000.0,0.234379425,2.446132569,0.586132888,0.480477363,28.18928942,11.62534252,21.83298433,0.074153846,8.109230769,133.4249241,0.030900059,-0.007548687,1.73,0.212962963,90.553
자비스,2016-12-02,9000000000.0,0.380068563,1.735894928,1.019383866,0.022097432,18.16523094,1.279519401,8.521170558,0.004307692,0.416923077,133.2887973,0.037836824,-0.033335819,1.75,0.0075,76.877419355
신라젠,2016-12-06,924248000000.0,1.0,2.107999263,0.760248324,1.779643793,-12.95533245,8.323480003,-33.23773007,0.025230769,5.593076923,133.4293846,0.039047046,0.05757002,1.74,0.244541485,95.28807692000001
애니젠,2016-12-07,85226958000.0,0.133232468,1.30364862,2.390463325,0.012363128,-23.33496183,19.39599144,-170.1479809,0.054307692,5.811692308,133.3672181,0.047586946,0.021170981,1.74,0.111111111,91.83976923
유니온커뮤니티,2016-12-07,73395035000.0,0.370742258,1.457056166,1.891484583,0.335051892,23.14314784,4.452111953,21.49486244,0.026769231,5.834769231,133.3672181,0.047586946,0.021170981,1.74,0.109065156,94.047
코썬바이오,2016-12-09,152180000000.0,0.537390241,4.867769287,0.231447184,0.144800303,17.43299832,5.314158845,12.04802742,0.010923077,5.786307692,132.750135,0.019819971,0.024578043,1.74,-0.0046875,92.799
마이크로프랜드,2016-12-12,77681971800.0,0.199272662,2.801891475,0.54336598,-0.31590513,43.59340398,4.321357638,19.16941526,0.101846154,7.171692308,133.3999007,0.015221861,0.007575758,1.73,0.174568966,88.24807692499999
퓨전,2016-12-21,34845000000.0,0.4271379,1.443242827,4.997072286,0.118892835,20.12294266,20.11655743,11.29624506,0.083692308,6.295384615,133.2517969,-0.014386629,0.027970421,1.69,0.021148036,92.89830769
한국비엔씨,2016-12-28,13660000000.0,0.625701362,4.561554311,0.273714535,0.676917576,9.495825185,1.054141248,4.167770745,0.004769231,0.787538462,133.2945965,-0.023897205,0.012323424,1.64,0.002538071,54.58923077
서플러스글로벌,2017-01-25,147952000000.0,0.244513879,1.893648686,1.018768688,0.661661355,8.320675346,2.127718869,6.831627374,0.103076923,5.988615385,142.3328423,0.037612361,0.093755459,1.65,0.271159875,95.81546154
피씨엘,2017-02-23,71369312000.0,0.421105908,3.299575845,0.318471756,0.703803414,-24.9654053,7.8314165,-23.32770333,0.13125,6.18234375,136.9418993,0.043809801,0.111450011,1.68,-0.258015267,96.159609375
모바일어플라이언스,2017-02-24,52500000000.0,0.144432532,1.171292067,3.252556144,0.017119913,36.48659663,8.535054616,27.45844212,0.32453125,9.11875,137.1210824,0.050898739,0.090632094,1.67,-0.212121212,97.476171875
에프엔에스테크,2017-02-27,81915414000.0,0.138609252,1.377742908,1.380594422,0.789167789,10.40957486,3.692990687,8.532245567,0.054923077,5.110461538,136.9403103,0.055364961,0.060011742,1.66,-0.1,86.223153845
신신제약,2017-02-28,68267250000.0,0.373469872,1.388814682,1.16531008,0.105460666,29.82060053,3.846650453,22.64371709,0.21484375,7.4425,137.1071186,0.05522705,0.08075971,1.67,-0.177548683,98.441953125
에스디생명공학,2017-03-02,264773000000.0,0.590474039,2.78682361,0.386413639,6.69789146,12.52535524,5.268684028,8.96154115,0.067910448,4.935373134,141.724359,0.081864911,0.143836735,1.71,-0.149019608,94.81477612
아스타,2017-03-20,75220184000.0,-0.04703234,20.22448846,0.281871668,0.421086511,-18.83694567,23.94232977,-22.09523676,0.100597015,6.379104478,142.3857282,0.098996897,0.102988175,1.67,-0.207729469,96.79455224
코미코,2017-03-23,104975000000.0,0.436969121,1.415667178,1.660850642,0.191828752,16.78523195,4.670274917,8.219726178,0.049850746,5.625522388,141.881331,0.104701666,0.043466951,1.67,0.054421769,91.99283582
서진시스템,2017-03-27,141055000000.0,0.420406557,0.605121244,3.330057956,0.581525195,11.97108929,3.240534151,8.806651777,0.021343284,4.236716418,140.5355219,0.107994136,0.118695154,1.65,0.083776596,81.46679104500001
