종목명,상장일,공모 시가총액,매출총이익률,유동비율,부채비율,매출액증가율,1년 전 대비 시장수익률,1년 전 대비 고객예탁금 증감률,상장일 기준 국고3년시장금리,종가_PER,종가_PBR,종가_EV/EBITDA,종가 대비 1개월 수익률,종가 대비 3개월 수익률,종가 대비 6개월 수익률
디바이스이엔지,2017-12-20,81384000000.0,0.188576931,1.194170534,2.224091376,0.30265185,0.270764899,0.249110795,2.09,18.07343972,3.16871332,8.385564422,0.148760331,-0.016528926,-0.351239669
시스웍,2017-12-26,50400000000.0,0.337624867,2.727385435,0.50592523,0.557004893,0.288672866,0.215242316,2.13,11.70375124,4.532187556,10.30825278,0.235988201,-0.039823009,0.025073746
씨앤지하이테크,2018-01-25,67243840000.0,0.197856277,2.129040661,0.687720957,-0.063383237,0.248605735,0.174616382,2.22,14.25557775,5.163452872,9.362144056,-0.166219839,-0.217158177,-0.308310992
SG,2018-01-26,75036144000.0,0.317933467,0.618156437,2.352641763,0.443735444,0.235728993,0.231399086,2.22,7.305626889,2.651125179,6.909180859,0.045627376,0.321292776,1.385931559
배럴,2018-02-01,68550537000.0,0.709056327,5.802414376,0.635335582,0.536825397,0.280175731,0.193771767,2.25,26.23507279,11.41332828,20.14126466,0.148148148,0.355555556,0.107407407
카페24,2018-02-08,504915000000.0,1.0,0.984679136,3.964949092,0.229115952,0.378981258,0.240168878,2.27,-558.9979257,83.71064802,278.3148162,0.06257379,0.487603306,0.825265643
아시아종묘,2018-02-12,41469925500.0,0.459446027,1.201300333,0.936922223,-0.022810271,0.42986996,0.291955095,2.3,19.23256743,2.523302199,40.51314146,-0.044857768,0.426695842,0.133479212
알리코제약,2018-02-12,106126000000.0,0.570023345,0.864905616,2.003567909,0.459007656,0.42986996,0.291955095,2.3,92.67292966,13.44572077,41.45767916,-0.114893617,-0.272340426,-0.423404255
동구바이오제약,2018-02-13,153664000000.0,0.601243806,0.779663938,1.962611367,0.087026108,0.426692159,0.317522823,2.28,36.6106766,18.12320479,32.73075813,-0.084134615,-0.212740385,-0.403846154
엔지켐생명과학,2018-02-21,426901000000.0,0.164556069,4.203166641,0.360262549,0.396510053,0.413706685,0.360778067,2.31,-102.5801634,24.09302978,-131.8015536,0.325117371,0.021126761,0.142018779
오스테오닉,2018-02-22,49703461500.0,0.60201303,1.858497862,0.847168289,0.893298317,0.405059624,0.342931473,2.3,54.88084713,7.241127672,45.02709262,-0.341984733,-0.525954198,-0.561068702
에코마이스터,2018-03-15,56100408000.0,0.359118384,0.841650725,2.163456956,-0.374855823,0.393227969,0.188844803,2.27,220.4548252,1.933571646,25.56418409,0.086235489,0.973466003,1.388059701
케어랩스,2018-03-28,119549000000.0,1.0,1.056818148,0.524343517,0.625178776,0.399784412,0.206257149,2.22,160.6752129,29.87665582,141.3833786,0.103846154,-0.467307692,-0.396153846
네오셈,2018-04-04,11020000000.0,0.507804866,2.961571258,1.011895541,0.802938024,0.375289773,0.167593657,2.17,1.754864131,0.408824516,2.52339636,0.005025126,0.072864322,0.128140704
JTC,2018-04-06,297547000000.0,0.704610686,2.710909227,0.656255499,-0.00118069,0.362830314,0.16327331,2.16,23.24171649,3.963488934,15.71489825,-0.009202454,-0.17791411,-0.498159509
제이시스메디칼,2018-05-08,8470000000.0,0.433449636,1.214805677,2.071410019,-0.060203056,0.349041794,0.167405709,2.31,-2.467003356,0.920900599,-22.12827274,0.027777778,0.03030303,0.04040404
제노레이,2018-05-28,92660100000.0,0.372006762,2.334051746,0.552960364,0.162312703,0.372254299,0.22654851,2.21,29.10492065,6.192876321,18.92183499,-0.354752343,-0.313253012,-0.451137885
세종메디칼,2018-05-29,101666000000.0,0.682362379,4.198668656,0.183907953,0.139086061,0.378720956,0.219277547,2.19,63.26320103,9.387413469,32.68143696,-0.426666667,-0.435,-0.581666667
현대사료,2018-06-01,40593207600.0,0.164977309,1.904347734,0.740688791,-0.181998759,0.339721334,0.156404037,2.19,18.82168661,2.164226362,24.47668047,0.83090379,0.408163265,0.148688047
파워넷,2018-06-07,78062491000.0,0.156505774,1.985295799,0.676086701,-0.10982977,0.284908322,0.204430319,2.22,13.69553628,2.935492453,9.896842868,-0.251612903,-0.252903226,-0.504516129
카이노스메드,2018-06-08,10802000000.0,0.903633641,10.86175495,0.234060345,0.008595548,0.234712002,0.148636997,2.19,-4.116927432,1.75691,-3.092928268,0.015,0.06,0.0275
EDGC,2018-06-26,233343000000.0,0.20362841,3.386101459,0.272347166,1.322136444,0.299224969,0.121050578,2.15,-65.53755556,36.33902192,-80.88371108,-0.455855856,-0.23963964,-0.641441441
아이큐어,2018-07-12,398029000000.0,0.32130539,1.715121236,2.095826524,0.458868967,0.343941023,0.177731228,2.09,689.8148166,21.23555281,1311.975281,-0.301980198,-0.250825083,-0.407590759
올릭스,2018-07-18,231600000000.0,1.0,15.6601887,0.158694201,-0.377480537,0.265368513,0.170952714,2.09,-81.72579145,22.59668742,-81.05767622,-0.316310976,-0.022865854,-0.150914634
알로이스,2018-07-20,5520000000.0,0.291125992,2.794878169,0.950891815,0.787688653,0.24191808,0.159647174,2.08,14.68043086,2.949222372,9.916731125,0.040358744,0.085201794,0.098654709
그리티,2018-07-23,115848000000.0,0.595616666,3.76791383,0.30917013,0.191281006,0.227120899,0.123751705,2.08,16.46153994,2.345835278,10.95542721,0.0,-0.189189189,-0.43011583
한국유니온제약,2018-07-26,103410000000.0,0.513019435,1.251091661,1.579155926,0.07111306,0.246065765,0.086853253,2.07,36.24313693,4.814283464,13.58115177,-0.153846154,-0.212820513,-0.243589744
휴네시온,2018-08-02,48038360000.0,0.517731544,5.658418967,0.20244604,0.181917539,0.20121061,0.15224631,2.11,26.23008761,8.196116298,20.42523841,-0.259938838,-0.351681957,-0.549847095
에스에스알,2018-08-06,50963103000.0,0.47906378,2.508279615,0.672706277,0.372570787,0.260778079,0.069189755,2.1,52.68182736,14.51979396,41.86175418,-0.207264957,-0.478632479,-0.574786325
디아이티,2018-08-07,189000000000.0,0.250915525,1.938320138,0.740777523,0.211248899,0.247536205,0.063418956,2.08,18.13529506,1.64293334,8.773494406,-0.23943662,-0.34741784,-0.284507042
대유,2018-08-10,81471600000.0,0.630679104,8.294202187,0.238691401,0.081632365,0.270529967,0.098932053,2.04,20.56448487,3.825011794,13.84833352,1.370967742,0.701612903,0.951612903
바이오솔루션,2018-08-20,222138000000.0,0.506838363,2.816020495,0.670274901,0.564021642,0.230010255,0.089163982,1.99,-120.8636377,49.42314006,-180.1475603,0.598245614,0.449122807,0.621052632
에이피티씨,2018-08-23,209111000000.0,0.426522297,4.306183583,0.236826953,0.086435263,0.175933262,0.094945605,1.96,17.08874862,7.743489997,13.74253249,-0.131578947,-0.402882206,-0.264411028
오파스넷,2018-08-24,44284922000.0,0.152982498,2.052859283,1.043774602,-0.003153342,0.175788547,0.093037202,1.96,18.56018276,3.435299625,13.47026532,-0.158450704,-0.44084507,-0.190140845
액트로,2018-08-28,100001000000.0,0.222867301,1.107648138,0.978955715,1.703997541,0.185413221,0.183787375,1.97,12.70512514,3.321558977,4.589249489,-0.1,-0.2,-0.108333333
지니틱스,2018-08-30,8220000000.0,0.202744442,1.142575325,1.07988059,0.010566929,0.175267176,0.152243576,1.98,-12.4607133,0.733478122,7.746019534,0.002409639,-0.002409639,-0.002409639
명성티엔에스,2018-09-13,127400000000.0,0.210557793,1.314688457,2.23090631,1.483045138,0.14650503,0.091087046,1.92,31.07804208,13.05406529,26.62946707,-0.104895105,-0.466783217,-0.375874126
크리스에프앤씨,2018-10-01,351464000000.0,0.649748031,1.539470191,0.72646212,0.375838138,0.251447566,0.109793516,2.02,8.373572045,2.309209809,6.206011673,-0.120833333,0.047916667,0.072916667
푸드나무,2018-10-04,163345000000.0,0.313903163,2.947649286,0.358603013,0.558346364,0.267225269,0.101284367,2.07,58.9787564,33.98392188,51.86727032,-0.286764706,-0.414705882,-0.273529412
에스퓨얼셀,2018-10-15,94781214000.0,0.332570978,1.64130889,1.952349633,1.021250071,0.259139169,0.001870339,2.05,69.50667734,32.06941461,57.49114864,-0.297777778,-0.085925926,-0.253333333
옵티팜,2018-10-26,142173000000.0,0.313660334,0.979363013,0.551744687,-0.036078954,0.216320654,0.012563196,1.97,-106.1605592,13.00728479,-181.1130921,-0.106837607,-0.055555556,0.042735043
네온테크,2018-10-31,9680000000.0,0.236159652,0.937028981,2.390941719,-0.023246835,0.184485739,0.10959073,1.94,45.1628253,0.689270334,11.24668323,0.004975124,0.004975124,0.019900498
엘앤씨바이오,2018-11-01,173624000000.0,0.622118243,5.497543274,0.2187373,0.514231072,0.173563103,0.080542448,1.94,51.94816285,11.59619005,36.54938533,-0.300556586,-0.230055659,-0.001855288
노바텍,2018-11-02,46268000000.0,0.409354388,7.644245203,0.161639954,0.581774907,0.143936342,0.046143979,1.98,21.2995447,5.333463514,12.88363059,0.010928962,0.095628415,0.024590164
대보마그네틱,2018-11-06,100211000000.0,0.439680893,2.329988641,0.579416806,1.334268427,0.099333608,0.034908015,1.98,50.28883749,26.19512684,39.37880492,0.147008547,0.073504274,-0.102564103
셀리버리,2018-11-09,178708000000.0,0.282726162,2.959051055,0.501035706,1.173932467,0.080584275,0.009460603,1.96,-58.2555306,36.51837111,-65.5099422,-0.087108014,-0.083623693,1.020905923
노바렉스,2018-11-14,171071000000.0,0.210669484,2.44405396,0.375129442,0.048332473,-0.032995796,0.098943253,1.92,22.33097715,3.488585517,13.8652487,-0.273631841,-0.114427861,0.124378109
에이치앤비디자인,2018-11-15,26875191000.0,0.193938535,4.502046667,0.857692221,0.319879447,-0.064007916,0.055243313,1.94,18.17648058,5.177469427,13.91497764,-0.256578947,-0.213815789,-0.315789474
디케이앤디,2018-11-20,45606150000.0,0.20999848,2.229087076,0.364521463,0.081982376,-0.057097744,-0.123240097,1.94,30.30859145,1.285133915,8.866716224,-0.337078652,-0.260032103,-0.297752809
싸이토젠,2018-11-22,95775688000.0,0.128146342,5.280997633,0.302002564,-0.757747414,-0.047061083,-0.099831426,1.94,-33.54336484,18.57186716,-35.81235261,-0.269230769,-0.224358974,-0.314102564
디알젬,2018-11-22,73616465000.0,0.272953618,1.448660776,1.198028798,0.395117777,-0.047061083,-0.099831426,1.94,19.17681273,4.890674873,16.97752369,0.065088757,0.078402367,0.671597633
티앤알바이오팹,2018-11-28,146126000000.0,0.261617786,61.00304569,0.043595888,0.47895758,-0.142345302,-0.087357553,1.92,-25.0057724,11.18681664,-23.50936444,-0.2872,-0.148,0.412
네오펙트,2018-11-28,128904000000.0,0.647016487,9.284599925,-1.593925761,1.249824235,-0.142345302,-0.087357553,1.92,-20.55759091,-5.25015864,-27.99418956,-0.033766234,-0.103896104,-0.142857143
남화산업,2018-11-29,76175600000.0,1.0,6.117972374,0.111646765,0.100861091,-0.194468608,0.013512214,1.89,17.56876548,1.275375626,25.28048098,0.288065844,0.008230453,0.09739369
티로보틱스,2018-11-29,86391344000.0,0.193807247,0.966300562,2.249491452,0.432159796,-0.194468608,0.013512214,1.89,9.642025648,5.27841108,9.592900297,-0.275862069,0.057471264,-0.095785441
