종목명,상장일,공모 시가총액,매출총이익률,유동비율,부채비율,매출액증가율,IPO_PER,IPO_PBR,IPO_EV/EBITDA,1년 전 대비 시장수익률,1년 전 대비 고객예탁금 증감률,상장일 기준 국고3년시장금리,공모가 대비 1개월 수익률,공모가 대비 3개월 수익률,공모가 대비 6개월 수익률
원익머트리얼즈,2011-12-28,156600000000.0,0.360432018,1.656666787,0.457398207,0.120164986,13.74133938,3.184333178,8.662266391,-0.017355288,0.18848116,3.39,0.377777778,0.603703704,0.607407407
메지온,2012-01-20,193632000000.0,1.0,4.699669643,0.269546396,0.321859456,11.77950441,7.800265318,11.01947124,-0.082027149,0.185597102,3.4,-0.03125,-0.289583333,-0.327083333
남화토건,2012-01-31,35220000000.0,0.131631824,2.858247536,0.223931877,-0.08830301,8.51158235,0.421934433,22.59576607,-0.040661322,0.071771218,3.38,0.866666667,0.626666667,0.743333333
뉴로스,2012-02-15,35625557000.0,0.549317413,1.654776454,1.0088246,0.325334005,5.454278323,1.747096604,4.993887563,0.004319613,0.269223844,3.46,0.294117647,-0.105882353,-0.145882353
사람인에이치알,2012-02-21,44000000000.0,0.407391956,1.432075069,1.50482159,0.532803918,21.6773863,6.378435784,13.07357352,-0.016173956,0.299847961,3.47,2.43,2.35,2.25
빛샘전자,2012-03-21,22000000000.0,0.297702059,5.314615694,0.160453732,0.1306245,5.304549881,0.920328385,4.70272527,0.072118137,0.314310878,3.63,0.911363636,0.609090909,0.840909091
비아트론,2012-05-04,157917000000.0,0.380283201,3.69536602,0.318662301,1.176668552,15.45126191,6.63040775,14.08388566,-0.014808141,0.061558539,3.42,-0.122641509,-0.242138365,-0.172955975
디지탈옵틱,2012-07-13,62021535500.0,0.194531685,1.177507946,1.643386509,1.18373606,11.18137748,3.114599275,5.708651339,-0.04850799,-0.028972679,2.95,-0.026086957,0.2,0.413043478
네이블,2012-07-19,38939409000.0,0.504299992,2.691090611,0.556413243,0.14145198,10.55201335,3.195490417,9.159287976,-0.087934716,0.035319705,2.91,-0.032222222,0.505555556,0.683333333
엠씨넥스,2012-07-25,86239065000.0,0.14079782,1.133136277,2.333147761,0.584140953,7.445168768,2.073902304,4.230531757,-0.085789772,0.06355774,2.78,-0.333333333,-0.336666667,-0.43
우양에이치씨,2012-07-26,66496006500.0,0.167911513,0.914988942,3.614328979,0.319354872,9.379300941,1.315865813,3.151603052,-0.096127648,0.017952422,2.81,-0.034545455,-0.129090909,-0.078181818
나노스,2012-08-02,51218440000.0,0.194578461,0.871455226,4.243809049,0.549395669,12.21971342,4.533091113,6.031720183,-0.088521726,-0.024048446,2.79,0.578571429,0.692857143,1.307142857
모다,2012-09-25,34356000000.0,0.238882604,1.953178032,0.633041078,0.286141583,5.263862685,2.713981817,3.396471547,0.114219166,-0.099310331,2.8,0.45,-0.054285714,0.065714286
코이즈,2012-09-27,46171245000.0,0.333915869,1.098944552,1.012563237,0.505740084,9.020975107,2.844715617,6.100919551,0.139406105,-0.00186168,2.81,-0.017333333,0.613333333,0.6
아바텍,2012-11-06,100800000000.0,0.268500286,1.67909116,0.270386016,0.038379107,15.60092826,1.968983894,10.89901783,0.065672235,-0.078175276,2.78,0.825396825,0.833333333,1.063492063
맥스로텍,2012-11-16,39999960000.0,0.218503483,0.989309924,2.293137199,0.546812655,6.890093087,2.240555838,4.378574648,0.065617589,-0.107050007,2.77,-0.101428571,0.072857143,-0.151428571
디젠스,2012-11-22,32850000000.0,0.14458272,0.847762309,2.866874501,0.137466507,6.578989531,1.612281254,3.37809456,0.034230457,-0.052246816,2.82,-0.022222222,-0.058333333,0.066666667
우리로,2012-11-27,69451643400.0,0.504618677,1.829424412,0.837115638,0.354425002,8.600689574,4.051762825,6.720987623,0.054113231,-0.035635935,2.84,-0.323300971,-0.376699029,-0.357281553
SBI핀테크솔루션즈,2012-12-17,76915440000.0,0.480583981,1.092417654,5.609322694,0.080028743,8.508143723,4.084661812,4.528828471,-0.042788061,-0.088536733,2.88,0.1125,0.180555556,0.334722222
포티스,2013-01-29,19413548700.0,0.266427513,1.076875777,1.450206155,0.604288007,5.654759966,1.763935102,3.927350959,-0.037785231,-0.079602295,2.75,0.294871795,0.219230769,0.161538462
아이센스,2013-01-30,170423000000.0,0.377908894,2.519520973,0.391762911,0.380327471,22.42219977,2.873972795,13.25673615,-0.027452825,-0.100202793,2.78,0.486842105,1.039473684,0.921052632
우리이앤엘,2013-02-05,156800000000.0,0.141169258,1.483955651,3.139467661,2.067376222,10.75528436,3.359583395,3.762119879,-0.033965441,-0.126231423,2.75,0.157142857,0.044897959,-0.214285714
아이원스,2013-02-07,38250000000.0,0.409423148,0.471443468,1.514802066,-0.099354383,7.41310676,1.956044484,4.033971689,-0.019939507,-0.139626701,2.72,0.135555556,0.551111111,0.466666667
지디,2013-02-13,214813000000.0,0.412796042,0.474854985,1.700041117,0.956914848,22.89663312,11.32646774,15.00069494,-0.033327707,-0.148762797,2.73,0.4,0.325,0.127777778
제로투세븐,2013-02-19,95782000000.0,0.508246925,1.226096484,2.509998566,0.202157726,16.25777248,4.276829681,6.86380758,-0.051653275,-0.136868753,2.69,0.674698795,0.759036145,0.63253012
코렌텍,2013-03-05,126139000000.0,0.309551848,1.518137327,-7.070785776,0.613231618,-31.99772305,-24.05055593,10364.24112,-0.077037092,-0.10505757,2.63,0.23125,0.340625,0.23125
윈팩,2013-03-07,56800000000.0,0.20360572,0.171335235,2.790871959,0.121211115,10.51666252,2.498439905,2.265115704,-0.057654748,-0.171602613,2.66,-0.05875,-0.14625,-0.3125
참존글로벌,2013-04-03,32923800000.0,0.358416236,2.000897139,0.730943372,0.27158328,5.635650998,2.216565501,4.503191798,0.038850009,-0.041816056,2.47,0.948717949,0.871794872,0.743589744
삼목강업,2013-04-30,26520000000.0,0.148312897,0.914156926,0.683118936,0.053275164,4.917205714,0.591733602,4.405068117,0.158971789,-0.03188235,2.49,0.942307692,1.111538462,0.984615385
레고켐바이오,2013-05-10,89454375000.0,0.67942441,3.555634804,1.064275961,8.434761114,-33.44766491,26.67015742,-28.15931472,0.082080644,0.029402667,2.55,0.016129032,0.064516129,0.232258065
엑세스바이오,2013-05-30,117000000000.0,0.587957773,3.079631225,0.34017364,1.17845505,15.70231629,5.389925649,12.91877727,0.200694178,0.0766824,2.75,1.244444444,1.08,0.955555556
나스미디어,2013-07-17,72568601600.0,1.0,1.821211648,1.078655226,0.083443357,11.24350261,1.663583501,9.143181609,0.091321446,0.070303096,2.89,0.284090909,0.386363636,0.278409091
KG ETS,2013-07-24,136800000000.0,0.20442534,0.542219779,1.171647221,1.095971445,13.81030123,1.746168401,5.758115589,0.086209106,0.088795556,2.89,0.275,0.328947368,0.289473684
파이오링크,2013-08-01,53994465000.0,0.664757193,3.774238521,0.500227533,0.119541495,11.04798756,3.510151163,12.06113797,0.126523382,0.200678445,2.92,0.10952381,0.061904762,-0.099047619
GH신소재,2013-08-02,21700000000.0,0.164824195,1.066432188,1.144646997,0.109358289,7.343729166,1.213197758,3.915738838,0.129203009,0.08513982,2.96,1.161290323,0.812903226,0.370967742
아미코젠,2013-09-12,103125000000.0,0.495060084,4.186750484,0.480654746,1.226658364,22.41235126,6.482852499,15.71397831,0.063243933,0.003036295,2.91,1.424,1.42,2.16
지엔씨에너지,2013-10-02,26080002000.0,0.117196202,1.167128866,1.737088261,0.020292976,7.185330131,1.15433397,5.632639021,-0.004511335,-0.047060566,2.82,0.203333333,0.443333333,1.341666667
엘티씨,2013-10-08,134275000000.0,0.228053322,2.351025675,0.823504692,-0.019587824,14.16619481,5.552801612,9.997585598,-0.026069655,-0.020718143,2.85,0.046341463,0.012195122,-0.004878049
파수,2013-10-18,45992231000.0,0.693827533,2.815562744,0.622931062,0.259900811,10.64215449,3.411830384,8.373253884,0.025186712,0.062120101,2.82,-0.174137931,0.005172414,1.129310345
테스나,2013-10-22,92475000000.0,0.241879442,0.6073022,1.615743789,0.15044223,11.64322256,2.350548612,3.178496681,0.007858509,0.061336143,2.83,-0.288888889,-0.266666667,0.096296296
내츄럴엔도텍,2013-10-31,210405000000.0,0.566424548,2.182610243,0.771382004,0.935023554,47.88473333,23.50593003,40.68066764,0.052290925,-0.03602776,2.82,1.205,0.4775,0.5775
해성옵틱스,2013-11-06,108075000000.0,0.218624449,0.877211634,5.454661689,1.122754711,21.88651979,8.549271491,6.933400566,0.027979054,-0.072759836,2.88,-0.124242424,0.05,0.389393939
협진,2013-11-08,48600000000.0,0.404760247,3.572339619,0.263523684,0.259605903,9.565624217,2.039635233,8.382222237,0.018861745,-0.115363639,2.89,-0.116049383,-0.072839506,0.567901235
램테크놀러지,2013-11-18,26623923300.0,0.184967622,0.73630789,1.62592382,0.377080823,10.00171924,1.5755422,4.554712897,0.088407627,-0.084870741,2.94,0.205128205,0.7,0.648717949
라이온켐텍,2013-11-19,127043000000.0,0.297530784,1.963044984,0.507933502,0.165013561,8.568359719,3.498339537,6.143060164,0.066005597,-0.067953025,2.95,0.416,1.148,1.044
큐브엔터,2013-11-21,14000000000.0,0.164505454,1.274441387,1.672569164,0.41027979,969.327702,3.553835274,29.89469273,0.075478982,-0.07140814,2.98,-0.0025,0.0025,0.0925
디엠티,2013-11-26,42750000000.0,0.315059355,3.579352392,0.468613517,0.658623332,5.279311385,1.34023195,3.9622536,0.076132517,-0.071260589,2.96,-0.179824561,-0.077192982,-0.021052632
엔브이에이치코리아,2013-12-03,129250000000.0,0.124044988,0.935987342,2.185514713,0.368915532,6.751751747,1.43870981,3.874992837,0.071687677,-0.07534063,3.04,-0.16,0.06,0.1
현대공업,2013-12-04,75000000000.0,0.135432046,1.335741785,1.126656238,0.706033665,10.20866928,2.754047072,7.133191952,0.061526526,-0.10993141,3.03,-0.234666667,0.029333333,0.065333333
알티캐스트,2013-12-06,154657000000.0,1.0,1.73740143,1.555585743,0.04461626,34.37002333,4.171337661,9.176004252,0.077782104,-0.09109037,3.01,0.06,0.482352941,0.258823529
기가레인,2013-12-19,87797671500.0,0.282843808,0.678615316,2.009981439,4.298452825,10.31877777,3.316257298,6.154996959,0.046172313,-0.181522597,2.89,0.252727273,0.625454545,1.0
인트로메딕,2013-12-19,41713068000.0,0.750399339,0.99117324,21.07677185,0.125541055,92.38999843,67.21918676,23.68260615,0.046172313,-0.181522597,2.89,0.25,1.425,1.366666667
현대이지웰,2013-12-27,43529200000.0,0.678965913,1.043558147,1.097233688,0.011719494,14.81422491,2.767831748,8.107483343,0.039769956,-0.212023885,2.83,0.681818182,2.045454545,1.659090909
솔루에타,2013-12-27,123118000000.0,0.318457316,1.244785306,2.172966929,0.514961482,18.03223177,8.749007266,9.623185167,0.039769956,-0.212023885,2.83,0.164583333,0.2375,0.09375
한국정보인증,2014-02-04,48537000000.0,1.0,1.935510054,0.509862708,0.059320136,12.15939258,1.798035397,7.626075798,-0.00396952,-0.135950919,2.85,1.444444444,1.475,1.219444444
인터파크,2014-02-06,249712000000.0,0.110202461,1.392175443,2.008007639,4.817821509,19.98249226,0.642190983,3.688143913,-0.003860236,-0.154735038,2.85,0.792207792,0.525974026,0.428571429
오이솔루션,2014-02-27,51796100000.0,0.250262902,1.649920436,2.963909362,0.390563197,10.06273949,5.035338489,6.320492491,-0.048466327,-0.222706962,2.85,0.7,0.81,0.98
케이사인,2014-04-28,15430200000.0,1.0,3.298808528,0.386347226,0.073995653,3.063224491,0.835193252,2.574133161,-0.037587335,-0.240098013,2.88,0.2075,0.0675,0.2275
나노,2014-05-08,11000000000.0,0.169292395,0.937962549,3.009974836,2.056582471,6.277435245,0.742151879,1.579413271,-0.039240506,-0.197132912,2.85,0.125,0.065,0.085
캐스텍코리아,2014-05-27,80425078500.0,0.146217548,1.182058394,1.627017722,0.073621005,8.490911888,1.052101082,3.433931011,-0.036498372,-0.156596436,2.83,0.553846154,0.227692308,0.215384615
우성아이비,2014-06-10,5420000000.0,0.232193824,1.030041617,2.027541258,0.345579975,2.128675697,0.390186423,1.375163052,0.00583181,-0.216716355,2.82,0.1725,0.16,0.1925
트루윈,2014-07-11,66528000000.0,0.292145646,0.880699723,2.534205343,1.283640939,8.574275351,5.325479221,4.686326227,0.011474633,-0.165574659,2.59,-0.047619048,-0.233333333,-0.203809524
콜마비앤에이치,2014-07-23,14000000000.0,0.181995783,1.723127619,0.538353149,0.062923681,1.422607213,0.361072716,1.003236779,-0.021564139,-0.16422371,2.46,0.55,3.99,5.7
아진엑스텍,2014-07-24,39410000000.0,0.486766743,1.980141857,0.637295603,0.079978749,12.02214238,2.504514791,9.32482909,-0.025956586,-0.210286381,2.5,-0.267142857,-0.39,-0.217142857
윈하이텍,2014-07-25,54782490000.0,0.230568816,1.17671697,0.8410728,0.279025558,7.69104158,2.384647224,5.344689295,-0.02708787,-0.242243061,2.49,0.21686747,-0.054216867,0.204819277
창해에탄올,2014-07-30,51254409000.0,0.203975615,0.737467253,2.805451221,0.094353488,2.073741026,0.74264667,3.28336264,-0.017147668,-0.203197697,2.51,0.596385542,1.138554217,1.771084337
덕신하우징,2014-08-01,104156000000.0,0.230845659,1.470303936,0.985179969,0.095542328,8.888776337,2.740941138,6.717495228,-0.008407337,-0.172509515,2.54,0.038461538,-0.316923077,-0.088461538
파버나인,2014-08-04,51037500000.0,0.114749599,0.539510361,1.155143401,1.582367216,7.664922977,1.841543469,4.221154792,0.002066116,-0.215195857,2.55,-0.172,-0.2792,-0.3088
