상장유형,시장구분,종목명,상장일,공모가,공모금액,공모주식수,신주모집,구주매출,경쟁률,상장주식수,유통가능주식수,상장주선인
신규상장,KQ,압타머사이언스,2020-09-16,25000 ,32500000 ,1300000 ,1300000 ,,1251.29:1,8466126 ,3988189 ,키움증권(주)
신규상장,KQ,핌스,2020-09-18,19000 ,38000000 ,2000000 ,1400000 ,600000 ,1162:1,7264943 ,3418724 ,DB금융투자주식회사
신규상장,KQ,교보10호스팩,2020-09-18,2000 ,7500000 ,7500000000 ,3750000 ,,0.1452:1,5320000 ,3750000 ,교보증권(주)
신규상장,KQ,비비씨,2020-09-21,30700 ,36840000 ,1200000 ,946000 ,254000 ,464.2:1,5358683 ,4689261 ,미래에셋대우(주)
신규상장,KQ,박셀바이오,2020-09-22,30000 ,29554800 ,985160 ,985160 ,,96.44:1,7523000 ,3823185 ,하나금융투자(주)
이전상장,KQ,비나텍,2020-09-23,33000 ,19800000 ,600000 ,600000 ,,1386.85:1,4871300 ,2026307 ,대신증권(주)
신규상장,KQ,엔에이치스팩17호,2020-09-23,2000 ,12000000 ,6000000 ,6000000 ,,0.599:1,7010000 ,6000000 ,엔에이치투자증권주식회사
신규상장,KQ,원방테크,2020-09-24,54300 ,69651479 ,1282716 ,384815 ,897901 ,348.77:1,4294143 ,1610831 ,미래에셋대우(주)
신규상장,KQ,넥스틴,2020-10-08,75400 ,24128000 ,320000 ,320000 ,,13.92:1,3134160 ,1296725 ,KB증권(주)
신규상장,KQ,피플바이오,2020-10-19,20000 ,10000000 ,500000 ,500000 ,,51.0757:1,5504470 ,2871091 ,키움증권(주)
이전상장,KQ,미코바이오메드,2020-10-22,15000 ,37500000 ,2500000 ,2500000 ,,41.74:1,16716042 ,10352841 ,KB증권(주)
신규상장,KQ,바이브컴퍼니,2020-10-28,28000 ,18200000 ,650000 ,650000 ,,1266.22:1,5394170 ,2291791 ,한국투자증권(주)
신규상장,KQ,센코,2020-10-29,13000 ,20956000 ,1612000 ,1325000 ,287000 ,366.42:1,7770644 ,2663357 ,한국투자증권(주)
신규상장,KQ,위드텍,2020-10-30,25000 ,26500000 ,1060000 ,1060000 ,,1185.51:1,5091800 ,693015 ,하나금융투자(주)
신규상장,KQ,소룩스,2020-11-06,10000 ,19736700 ,1973670 ,1619790 ,353880 ,1660.08:1,8158160 ,1943415 ,미래에셋대우(주)
신규상장,KQ,네패스아크,2020-11-17,26500 ,62020600 ,2340400 ,2340400 ,,830.21:1,8626115 ,2369146 ,미래에셋대우(주)
신규상장,KQ,고바이오랩,2020-11-18,15000 ,30000000 ,2000000 ,2000000 ,,547:1,15415766 ,4226248 ,"대신증권(주),삼성증권(주)"
신규상장,KQ,티앤엘,2020-11-20,36000 ,28800000 ,800000 ,800000 ,,1109.19:1,4064000 ,1621101 ,한국투자증권(주)
신규상장,KQ,하나기술,2020-11-25,35000 ,28000000 ,800000 ,800000 ,,1802.1:1,3234533 ,1058725 ,하나금융투자(주)
신규상장,KQ,제일전기공업,2020-11-26,17000 ,49300000 ,2900000 ,1450000 ,1450000 ,1396.1:1,11110000 ,2277088 ,하나금융투자(주)
신규상장,KQ,앱코,2020-12-02,24300 ,60920100 ,2507000 ,2007000 ,500000 ,978.14:1,9688732 ,4120307 ,미래에셋대우(주)
신규상장,KQ,엔에프씨,2020-12-02,13400 ,26800000 ,2000000 ,2000000 ,,643.9:1,8690000 ,2708324 ,삼성증권(주)
신규상장,KQ,포인트모바일,2020-12-03,15000 ,16423095 ,1094873 ,925200 ,169673 ,1842.97:1,6165000 ,2003435 ,하나금융투자(주)
신규상장,KQ,클리노믹스,2020-12-04,13900 ,27415290 ,1972323 ,1972323 ,,341.46:1,13205141 ,5981077 ,대신증권(주)
신규상장,KQ,퀀타매트릭스,2020-12-09,25500 ,43528500 ,1707000 ,1707000 ,,167.87:1,14589324 ,5821658 ,미래에셋대우(주)
신규상장,KQ,DB금융스팩8호,2020-12-09,2000 ,10000000 ,5000000 ,5000000 ,,0.7158:1,6050000 ,5000000 ,DB금융투자주식회사
신규상장,KQ,엔젠바이오,2020-12-10,14000 ,34216000 ,2444000 ,2444000 ,,1502.4:1,12215562 ,4451576 ,삼성증권(주)
신규상장,KQ,인바이오,2020-12-11,5800 ,9454000 ,1630000 ,1630000 ,,1414.15:1,10084400 ,4229175 ,한국투자증권(주)
신규상장,KQ,티엘비,2020-12-14,38000 ,38000000 ,1000000 ,890000 ,110000 ,1640.86:1,4916315 ,1042230 ,DB금융투자주식회사
신규상장,KQ,에이치엠씨제5호스팩,2020-12-16,2000 ,10000000 ,5000000 ,5000000 ,,0.51:1,5115000 ,5000000 ,현대차증권주식회사
이전상장,KQ,에프앤가이드,2020-12-17,7000 ,11383330 ,1626190 ,988449 ,637741 ,1353.9:1,12037235 ,4508185 ,신영증권(주)
신규상장,KQ,알체라,2020-12-21,10000 ,20000000 ,2000000 ,2000000 ,,1322.58:1,13368794 ,4756799 ,신영증권(주)
신규상장,KQ,엔에이치스팩18호,2020-12-21,2000 ,7000000 ,3500000 ,3500000 ,,6.817:1,4600000 ,3500000 ,엔에이치투자증권주식회사
신규상장,KQ,프리시젼바이오,2020-12-22,12500 ,18750000 ,1500000 ,1500000 ,,1557.29:1,11243846 ,6018496 ,한국투자증권(주)
이전상장,KQ,지놈앤컴퍼니,2020-12-23,40000 ,80000000 ,2000000 ,1806260 ,193740 ,1175.1:1,13188237 ,5106280 ,한국투자증권(주)
신규상장,KQ,석경에이티,2020-12-23,10000 ,10000000 ,1000000 ,1000000 ,,1751.58:1,5455000 ,3021676 ,한국투자증권(주)
신규상장,KQ,대신밸런스제9호스팩,2020-12-23,2000 ,7000000 ,3500000 ,3500000 ,,5.31:1,4210000 ,3500000 ,대신증권(주)
신규상장,KQ,유안타제7호스팩,2020-12-28,2000 ,8700000 ,4350000 ,4350000 ,,0.22:1,5500000 ,4350000 ,유안타증권(주)
신규상장,KQ,엔비티,2021-01-21,19000 ,15808000 ,832000 ,832000 ,,4398:1,8314948 ,2646152 ,미래에셋대우(주)
신규상장,KQ,한국9호스팩,2021-01-21,2000 ,8000000 ,4000000 ,4000000 ,,46.54:1,4810000 ,4000000 ,한국투자증권(주)
신규상장,KQ,선진뷰티사이언스,2021-01-27,11500 ,21102500 ,1835000 ,1225000 ,610000 ,1987.74:1,6115650 ,1474956 ,"신한금융투자(주),삼성증권(주)"
신규상장,KQ,모비릭스,2021-01-28,14000 ,25200000 ,1800000 ,1800000 ,,1485.51:1,9279000 ,,한국투자증권(주)
신규상장,KQ,씨앤투스성진,2021-01-28,32000 ,51200000 ,1600000 ,1600000 ,,674:1,9191670 ,5081580 ,미래에셋대우(주)
신규상장,KQ,핑거,2021-01-29,16000 ,20800000 ,1300000 ,1000000 ,300000 ,900.01:1,8839014 ,4278066 ,대신증권(주)
신규상장,KQ,레인보우로보틱스,2021-02-03,10000 ,26500000 ,2650000 ,2650000 ,,1201.26:1,15584500 ,4475547 ,"대신증권(주),미래에셋대우(주)"
신규상장,KQ,와이더플래닛,2021-02-03,16000 ,16000000 ,1000000 ,1000000 ,,1357.98:1,6763282 ,,한국투자증권(주)
신규상장,KQ,신한제7호스팩,2021-02-04,2000 ,8000000 ,4000000 ,4000000 ,,7.45:1,4550000 ,4000000 ,신한금융투자(주)
신규상장,KQ,아이퀘스트,2021-02-05,11000 ,22000000 ,2000000 ,,2000000 ,2853.1:1,9860000 ,2059358 ,미래에셋대우(주)
신규상장,KQ,하나금융17호스팩,2021-02-10,2000 ,12000000 ,6000000 ,6000000 ,,84.78:1,6810000 ,6000000 ,하나금융투자(주)
이전상장,KQ,피엔에이치테크,2021-02-16,18000 ,12384000 ,688000 ,500000 ,188000 ,1528.76:1,4516016 ,1991397 ,한국투자증권(주)
이전상장,KQ,씨이랩,2021-02-24,35000 ,22750000 ,650000 ,650000 ,,3990.63:1,2956642 ,1040268 ,IBK투자증권(주)
신규상장,KQ,오로스테크놀로지,2021-02-24,21000 ,39900000 ,1900000 ,1900000 ,,1033.82:1,9309542 ,1301984 ,키움증권(주)
신규상장,KQ,유일에너테크,2021-02-25,16000 ,38643200 ,2415200 ,1718150 ,697050 ,683.55:1,10590044 ,2218509 ,신영증권(주)
신규상장,KQ,뷰노,2021-02-26,21000 ,37800000 ,1800000 ,1800000 ,,1102.68:1,10825069 ,3808727 ,"미래에셋대우(주),삼성증권(주)"
신규상장,KQ,IBKS제15호스팩,2021-02-26,2000 ,6400000 ,3200000 ,3200000 ,,101.7:1,3520000 ,3200000 ,IBK투자증권(주)
신규상장,KQ,하나머스트7호스팩,2021-03-05,2000 ,7000000 ,3500000 ,3500000 ,,237.42:1,4304000 ,3500000 ,하나금융투자(주)
신규상장,KQ,나노씨엠에스,2021-03-09,20000 ,16000000 ,800000 ,800000 ,,1243.48:1,3942587 ,1690509 ,키움증권(주)
신규상장,KQ,프레스티지바이오로직스,2021-03-11,12400 ,91140000 ,7350000 ,7350000 ,,126.06:1,42851915 ,19183312 ,"미래에셋대우(주),유안타증권(주)"
신규상장,KQ,싸이버원,2021-03-11,9500 ,12929500 ,1361000 ,600000 ,761000 ,1880.42:1,4640830 ,1524945 ,키움증권(주)
신규상장,KQ,DB금융스팩9호,2021-03-16,2000 ,8000000 ,4000000 ,4000000 ,,8.56:1,4840000 ,3927452 ,DB금융투자주식회사
신규상장,KQ,네오이뮨텍(Reg.S),2021-03-16,7500 ,112500000 ,15000000 ,15000000 ,,664.65:1,98392010 ,19557360 ,"미래에셋대우(주),하나금융투자(주)"
신규상장,KQ,바이오다인,2021-03-17,30000 ,30000000 ,1000000 ,1000000 ,,48:1,5918200 ,1897600 ,대신증권(주)
신규상장,KQ,라이프시맨틱스,2021-03-23,12500 ,12500000 ,1000000 ,1000000 ,,1774.57:1,9776917 ,4550204 ,한국투자증권(주)
신규상장,KQ,자이언트스텝,2021-03-24,11000 ,15400000 ,1400000 ,1400000 ,,2342:1,9427965 ,2452991 ,한국투자증권(주)
신규상장,KQ,제노코,2021-03-24,36000 ,17640000 ,490000 ,490000 ,,2095.46:1,2442140 ,786802 ,DB금융투자주식회사
