종목명,상장유형,공모가,상장일,상장주식수,매출총이익률,영업이익률,ROE,유동비율,당좌비율,부채비율,이자보상배율,매출채권회전율,재고자산회전율,매출액증가율,영업이익증가율,IPO_PER,IPO_PBR,IPO_EV/EBITDA
AP위성,신규상장,9700,2016-03-04,13097740,0.428856366,0.248078802,0.243947156,3.848714511,3.404868182,0.262625292,8550.67996,7.29282889,10.76214754,-0.119405473,-0.308341414,18.04131004,4.401126276,13.85862152
팬젠,신규상장,16500,2016-03-11,7681318,-0.000123218,-0.59424438,-0.258160185,0.725460145,0.725459965,1.054689868,-2.108755884,7.929973975,,0.05863139,2.903680536,-59.78234837,15.43342209,-121.1907346
동양파일,신규상장,10000,2016-04-06,20000000,0.415569899,0.301782476,0.327611842,1.149187395,1.107362818,1.157732688,14.57831244,3.853501398,50.71624014,0.099240394,0.353804501,8.075929241,2.645770057,5.260862355
씨엠에스에듀,신규상장,23200,2016-04-07,4205350,1,0.18352927,0.469762838,1.52429114,1.4960506,0.905786467,136.3478909,37.8745053,171.3009559,0.203685587,0.170548826,13.81911194,6.491705241,8.801687047
레이언스,신규상장,25000,2016-04-11,16591014,0.436032176,0.227990883,0.241286227,1.922115797,1.297905338,0.567525917,27.2961319,4.902912714,5.115998176,0.111181831,0.784302274,28.6416109,6.910826216,17.66626276
줌인터넷,신규상장,2000,2016-06-09,4800000,0.088731343,0.009646474,-0.025510633,0.425643106,0.425643106,-3.075529315,1.596734828,10.33531745,,0.060262219,-1.145229605,114.5024511,-2.921029955,7.456994367
알엔투테크놀로지,이전상장,5800,2016-06-22,6328942,0.563841381,0.242853694,0.104857086,4.332954495,3.564035891,0.352833057,6.493043729,5.057209973,6.306676496,0.019646639,0.01754755,21.63854487,2.268954757,8.930444655
녹십자랩셀,신규상장,18500,2016-06-23,10554054,0.21053385,0.093360055,0.252269121,1.570347716,1.570347716,0.88208854,inf,10.08072639,,0.116138458,0.120972582,86.38463128,21.79217497,52.05059083
에스티팜,신규상장,29000,2016-06-23,18484400,0.37135948,0.249699862,0.227183842,0.884985624,0.265146931,1.095775828,7.814979035,8.298574236,2.351423944,0.429998897,2.54317134,21.2811665,4.834737157,13.19372593
로스웰,신규상장,3200,2016-06-30,90781250,0.359629236,0.235591115,0.272133848,2.327657555,2.104690569,0.619912066,12.05751057,1.497065372,10.59460836,0.161498864,0.101034201,16.3754717,4.456320124,12.29292329
피앤씨테크,신규상장,10200,2016-07-04,6496600,0.343522559,0.232344223,0.240433301,3.750414038,3.316877411,0.328261696,428.0096916,5.043468665,10.41076547,0.331438046,1.606658591,13.55378176,3.258780494,11.45162163
바이오리더스,이전상장,15000,2016-07-07,12354310,0.297201491,-3.411234845,-3.356854794,2.288368224,2.004161906,0.718105404,-21.2789986,1.894953151,1.50612734,0.266253318,0.426783258,-9.942218042,33.37458229,-40.81869163
위니아딤채,신규상장,6800,2016-07-14,24111530,0.266036206,0.037709824,0.230035586,0.944661471,0.649173505,3.085565587,8.301905606,6.084392405,12.39804743,0.135924352,-1.834122663,13.86624491,3.189729779,5.269955292
장원테크,신규상장,17500,2016-07-15,6045000,0.178420246,0.128767003,0.53363674,0.890477217,0.615404939,1.027244491,20.59590206,15.06034471,20.83653495,0.858134921,-4.737547847,4.947822832,2.640340048,3.367983866
폴라리스웍스,이전상장,5900,2016-07-20,4429352,0.066537425,-0.000936656,-0.053571722,0.634880686,0.481647594,3.054563092,-0.032613161,6.705885863,14.03281772,-0.065852492,-1.010517024,-73.47348034,3.936100844,8.667330925
우리손에프앤지,신규상장,2210,2016-07-27,61157490,0.261292326,0.169858658,0.158836596,0.772469768,0.304010675,1.588372322,4.637768065,9.436303878,34.26577865,-0.0674247,-0.223506064,9.319517382,1.480280416,4.102471912
엔지스테크널러지,신규상장,10000,2016-07-28,3127180,1,0.341461919,0.380186993,1.860711079,1.860711512,0.58768298,2002.658017,7.132429798,,0.209552898,-0.217255482,17.83456273,6.780468777,13.68095546
팍스넷,신규상장,5200,2016-08-01,11077521,1,0.225287906,0.150082757,4.590654551,4.590654551,0.232973046,inf,7.17364052,,0.104556631,0.347921924,15.8623501,2.380665231,10.6083509
에코마케팅,신규상장,35000,2016-08-08,8128571,1,0.519538471,0.364283512,2.907198779,2.907198779,0.50528737,inf,1.389746577,,0.20631478,0.400912316,30.57265487,11.13711409,27.55386397
헝셩그룹,신규상장,3600,2016-08-18,80000000,0.281313983,0.194980053,0.270167275,1.866352017,1.686069681,0.653475319,14.01270487,2.811991826,17.24375849,0.074653264,0.086211669,10.24228153,2.767129294,6.770605889
자이글,신규상장,11000,2016-09-06,13530910,0.706417262,0.163779419,0.282024843,3.128504468,2.989684303,0.199258641,1573.616422,15.24510204,83.38565471,0.575576874,0.463354687,11.03478046,3.112082228,7.865676109
나무기술,신규상장,2000,2016-09-07,7110000,0.204700661,0.013806105,0.229273929,1.441406533,1.098197006,3.205646003,2.0754483,5.707578035,13.2385947,-0.021449131,-0.302581418,22.12465109,5.072605682,25.63268865
모비스,신규상장,2000,2016-09-08,6402000,0.378127919,0.172255862,0.201636393,2.856093204,2.846896016,0.927513682,6.023599941,2.825902022,211.6932523,0.739002916,0.106579523,13.87857655,2.798426115,13.04659731
유니테크노,신규상장,10300,2016-09-20,5963760,0.221340419,0.091489394,0.324139279,1.34338599,1.04681034,1.082246654,15.95631888,5.296983047,13.83525534,0.693607355,0.821626059,7.66923187,2.485899287,8.609608733
예선테크,신규상장,2000,2016-09-29,5210000,0.289268028,0.071889035,0.112700383,1.729703348,1.215949297,1.044470754,5.219325689,3.557552855,6.375675095,0.38957123,0.586267205,7.339139635,0.827123848,3.511465868
미투온,신규상장,3800,2016-10-10,29961122,0.716969336,0.334921598,0.32890816,4.525527613,4.525527613,0.202745229,757.3848122,4.952356984,,0.998591191,3.969092337,22.36985339,7.35762732,18.77136616
수산아이앤티,신규상장,11500,2016-10-11,6751000,1,0.313474307,0.096928955,33.9642613,33.85388199,0.031959184,inf,3.689176986,120.9666521,0.015048613,-0.261689976,18.07386407,1.751880756,14.15466881
앤디포스,신규상장,14500,2016-10-12,15068965,0.408506351,0.284450009,0.562575318,2.942187481,2.597677044,0.428060984,78.63684871,12.79905346,20.38039894,0.238831303,1.636722578,15.8811073,8.934318994,12.58408582
잉글우드랩,신규상장,6000,2016-10-14,17366154,0.240472748,0.103614814,0.207398904,2.735798676,1.275735257,0.733765508,26.50107212,6.020340602,4.515004552,0.529430319,0.334939908,18.84899501,3.9092609,15.29421464
에이치시티,신규상장,17000,2016-10-17,4579934,0.442598549,0.2196681,0.261208664,1.153427672,1.150270294,0.881911156,24.72662745,3.856874503,633.9711967,0.06491098,-0.16003918,15.88577056,4.149500902,10.69929911
인텔리안테크,신규상장,19000,2016-10-18,7165110,0.499357227,0.087736819,0.181036202,2.765293687,1.687979833,0.898305673,6.449371351,4.631829476,5.400512051,-0.000933899,-0.078347723,25.39102246,4.59669426,18.86599951
골든센츄리,신규상장,3500,2016-10-19,29800000,0.322803183,0.257028661,0.246404196,5.194043265,4.937565392,0.145299291,60.64875856,2.466872182,37.10504459,0.319929532,0.082282837,7.522667897,1.853616938,4.820714568
GRT,신규상장,5000,2016-10-25,67375000,0.345545039,0.296966323,0.207481714,2.200302781,2.166766316,0.568340591,24.37900042,5.06202192,77.89100129,0.072353982,0.009266736,9.612173516,1.994350236,6.52083061
에이치엘사이언스,신규상장,27000,2016-10-28,5142148,0.728674912,0.125528153,0.243184489,3.431244581,2.90165676,0.197118039,338.9156036,16.049826,16.65044511,0.37854466,0.194814764,39.29814715,9.556699843,43.42673499
코스메카코리아,신규상장,54000,2016-10-28,5340000,0.220281394,0.064419698,0.21986118,0.982845528,0.738121506,2.056586621,14.09132044,4.20626783,10.01027714,0.451289523,1.561982215,57.36023565,12.61128907,32.64402188
인크로스,신규상장,43000,2016-10-31,2939035,0.353830131,0.208765603,-0.010742457,1.407431839,1.407431839,1.474936973,564.0784673,0.809309371,,-0.490699062,0.897292658,-548.8537039,5.896037282,21.32733945
세화피앤씨,신규상장,2000,2016-11-02,5315000,0.426982847,0.047008495,0.040955419,1.217092949,0.750420501,0.700481452,4.676476569,5.552774539,5.937665982,0.096132491,1.025761028,21.43119236,0.877723461,5.459195387
얼라인드,신규상장,25500,2016-11-03,3561724,0.64839436,-0.087262995,-0.043108178,21.8639641,16.16683008,0.1312992,-26.731638,6.341370063,2.711000909,0.758576612,-0.582149196,-347.5105297,14.9805456,-761.2929142
오가닉티코스메틱,신규상장,4000,2016-11-04,56925000,0.479562622,0.280918438,0.37211534,2.684755547,2.342197763,0.293339177,79.694704,3.675451067,14.66226567,0.292804423,0.378670311,6.608599032,2.459161078,5.69964757
클리오,신규상장,41000,2016-11-09,16873215,0.620040557,0.210591134,0.667988455,0.998732083,0.756434603,1.318175649,88.30566618,13.381116,13.77086522,1.519859982,33.40408587,39.09755391,26.11671464,28.87126644
핸디소프트,이전상장,5600,2016-11-24,7459009,0.273784176,0.076586719,0.176522314,2.204862897,1.782877133,0.671226883,2.32629262,6.03621733,8.864045476,-0.059584856,-2.109646254,10.45189668,1.844992986,11.82681249
에이치엔티,신규상장,10000,2016-11-28,6701100,0.109584319,0.01828164,0.050225601,0.945335351,0.698391972,1.950983209,2.831682963,8.415906306,11.12735178,0.159622583,-0.390446017,43.34419995,2.176988506,10.38830027
뉴파워프라즈마,신규상장,17500,2016-11-30,7903379,0.489783052,0.157742173,0.15437588,2.240430685,1.798767068,0.515634266,23.07397189,8.726450321,6.103173835,0.410889665,0.322615794,16.61987444,2.56570774,14.85200472
엘앤케이바이오,이전상장,15000,2016-11-30,9926362,0.664794454,0.176090485,0.163942133,2.169532882,1.583025873,0.678535928,5.669228999,1.654256379,3.065214179,1.398901234,1.761177683,23.63599142,3.874934846,20.62800881
퓨쳐켐,이전상장,15000,2016-12-01,5622139,-0.20994028,-1.622818198,1.433454235,4.714670701,4.158595941,-1.922473382,-2.587148644,3.351596291,1.181356526,1.058786279,1.106642332,-3.438025126,-4.928251677,-42.82372607
오션브릿지,신규상장,6600,2016-12-01,8622720,0.234379425,0.148175318,0.412402823,2.446132569,2.032167747,0.586132888,36.14121162,7.158649943,16.10096413,0.480477363,2.958598984,16.27858573,6.713334704,12.92031488
자비스,신규상장,2000,2016-12-02,4500000,0.380068563,0.065807858,0.070437827,1.735894928,0.877573731,1.019383866,2.817668844,3.960978525,2.89008008,0.022097432,0.114962191,18.16523094,1.279519401,6.117039602
신라젠,신규상장,15000,2016-12-06,61616527,1,-13.13622902,-0.642475215,2.107999263,2.107999263,0.760248324,-3.021220546,0.409416903,,1.779643793,3.251332269,-16.54763186,10.63144334,-45.29509739
애니젠,신규상장,18000,2016-12-07,4734831,0.133232468,-0.317862123,-0.831198765,1.30364862,0.771891413,2.390463325,-2.68353216,3.244505825,1.63833415,0.012363128,0.953525424,-33.11331779,27.52374884,-239.8372374
유니온커뮤니티,이전상장,5000,2016-12-07,14679007,0.370742258,0.047481307,0.192372791,1.457056166,1.085828014,1.891484583,2.881372797,2.993725461,7.569135791,0.335051892,2.308755316,32.78066266,6.306107582,24.64719117
코썬바이오,이전상장,7000,2016-12-09,21740000,0.537390241,0.371556401,0.304833325,4.867769287,4.577271818,0.231447184,inf,3.205723137,17.41991951,0.144800303,0.293792269,19.06734191,5.812361236,14.73720481
마이크로프랜드,신규상장,7300,2016-12-12,10641366,0.199272662,0.068302129,0.099128704,2.801891475,1.329192464,0.54336598,14.00503713,15.09556189,2.938778321,-0.31590513,-0.669953522,34.29222512,3.399343831,15.75388396
TS인베스트먼트,신규상장,1300,2016-12-15,22421004,0.912581997,0.550004175,0.227050668,2.403284321,,0.253879349,inf,,,,,11.58052195,2.629365247,8.751003214
DSC인베스트먼트,신규상장,1700,2016-12-19,17500000,0.919607997,0.371392254,0.156272941,1.063326695,,0.337896118,inf,,,0.938928678,2.542278511,22.89514715,3.577891971,17.69748005
퓨전,신규상장,11500,2016-12-21,3030000,0.4271379,0.262232534,0.999682689,1.443242827,1.110398779,4.997072286,14.73029709,2.14360537,5.705631301,0.118892835,-10.66815245,12.59703549,12.59303832,6.646426982
한국비엔씨,신규상장,2000,2016-12-28,6830000,0.625701362,0.144852319,0.111011021,4.561554311,3.871613581,0.273714535,23.44858917,2.448351045,5.253753814,0.676917576,0.231027184,9.64043166,1.07019416,6.318419939
유바이오로직스,신규상장,6000,2017-01-24,24231986,-0.203663366,-1.69812046,0.243354845,0.533435538,0.210239861,-2.216822584,-2.399024362,11.76105526,0.406103208,,,-51.41115048,-12.51115254,-101.3394754
서플러스글로벌,신규상장,8000,2017-01-25,18494000,0.244513879,0.149070979,0.23369573,1.893648686,0.268135056,1.018768688,9.412154964,48.80838265,1.645392382,0.661661355,0.827635755,15.32684217,3.58181757,9.958575432
피씨엘,신규상장,8000,2017-02-23,8921164,0.421105908,-5.604019389,-0.373679135,3.299575845,3.253966372,0.318471756,-29.30455739,0.950366425,3.452115117,0.703803414,1.879384671,-38.28484802,14.30624889,-54.38568745
모바일어플라이언스,신규상장,3500,2017-02-24,15000000,0.144432532,0.035210562,0.209243527,1.171292067,1.010115555,3.252556144,2.438474767,5.68484263,20.95557493,0.017119913,-0.590981138,31.26498114,6.541994935,13.06601762
에프엔에스테크,신규상장,14000,2017-02-27,5851101,0.138609252,0.06884471,0.185020183,1.377742908,0.728744313,1.380594422,7.421659883,13.9627028,5.017826477,0.789167789,-1.637651318,29.32134188,5.425040054,19.60420503
신신제약,신규상장,4500,2017-02-28,15170500,0.373469872,0.104518773,0.13769694,1.388814682,1.120757162,1.16531008,9.911665978,2.108608635,8.45306393,0.105460666,1.709948098,17.56891451,2.41918577,10.62813993
에스디생명공학,신규상장,12000,2017-03-02,22064400,0.590474039,0.355275677,0.60134758,2.78682361,2.415753927,0.386413639,133.7512333,18.07073722,19.69191862,6.69789146,7.645421804,14.47908413,8.706962208,9.904798069
아스타,신규상장,8000,2017-03-20,9402523,-0.04703234,-6.255493329,-0.362614126,20.22448846,18.34534918,0.281871668,-2.04218032,1.2011911,0.602327558,0.421086511,-0.019672158,-39.09113794,14.17499881,-35.63736791
코미코,신규상장,13000,2017-03-23,8075000,0.436969121,0.167039222,0.235383019,1.415667178,1.281253699,1.660850642,5.688767391,7.258088557,25.13470325,0.191828752,0.957491007,14.66814911,3.452633227,5.602623676
서진시스템,신규상장,25000,2017-03-27,5642185,0.420406557,0.288758273,0.540837905,0.605121244,0.336587429,3.330057956,6.581161186,3.891432441,3.65365678,0.581525195,3.734826049,7.730264167,4.180819881,4.895331612
이엘피,이전상장,20000,2017-04-06,4839500,0.509549362,0.370364887,0.413938463,3.370699711,2.790809556,0.422792024,72.7236831,2.686739929,8.48489202,0.922611268,2.761398457,9.004194852,3.727182575,8.1402015
유에스티,신규상장,2000,2017-04-06,2605000,0.140253273,0.093452956,0.108385384,2.014292702,0.932894607,0.420606004,21.06372239,5.001404494,3.569889376,0.085803384,0.065134827,1.541385004,0.167063606,0.844588422
와이엠티,신규상장,21000,2017-04-27,3602600,0.413613107,0.221863424,0.172713494,1.800170654,1.489552898,0.986946431,7.380136482,2.740292453,7.5533566,0.088864866,0.388655394,11.71885746,2.024004816,5.606845744
소프트캠프,신규상장,2000,2017-04-27,3210000,0.516890823,-0.236069314,-0.794704522,1.307634529,1.30763435,1.708148956,-26.99126402,2.630208793,,-0.119451932,1.52417872,-1.714521947,1.362538345,-3.666485689
하나머티리얼즈,신규상장,12000,2017-04-28,9459737,0.290398404,0.181694975,0.216439019,0.852238367,0.383322918,0.743426001,13.83780989,11.59666819,4.56103539,0.162535286,0.123031022,12.56998911,2.72063611,6.7414268
포인트엔지니어링,신규상장,2000,2017-05-02,7000000,0.25631862,0.13277741,0.118636838,1.232920029,1.122028044,0.826357042,13.04214576,3.32635811,18.32962262,0.408596666,1.598667672,4.442097889,0.526996447,2.075132038
필옵틱스,신규상장,48000,2017-06-01,5775200,0.155241748,0.08541943,0.485697169,1.069483574,1.007478078,2.71048506,17.52847241,3.830435135,42.08570933,2.007504843,-2.897154353,18.32036611,8.898149949,15.13317824
이랜시스,신규상장,2000,2017-06-01,4315000,0.164901512,0.082310176,0.227166247,1.739353574,1.592206236,0.560661166,75.89208868,3.826673528,39.96904741,0.203021137,-0.100204154,3.187784911,0.724157135,2.775222444
삼양옵틱스,신규상장,16700,2017-06-02,10000000,0.512788133,0.311512303,0.470304601,3.398610661,2.498413329,0.256228791,9260.720644,9.442572088,9.347548226,0.09724312,0.110979758,10.45965617,4.91922442,7.784201307
보라티알,신규상장,14300,2017-06-08,6750733,0.421571377,0.221638601,0.480043788,2.505702829,1.27070634,0.755755802,27.52046971,7.563900051,4.585579943,4.507874925,3.928624234,13.03460298,6.257180191,11.0231082
나인테크,신규상장,2000,2017-06-22,4020000,0.186538925,0.049126888,0.067229687,1.381788031,0.640302475,2.456274047,11.71410901,4.658357918,2.564622248,0.093266754,-0.117924775,14.91728698,1.00288454,4.647255874
덴티스,신규상장,2000,2017-06-26,4260000,0.469837622,0.125468568,0.201539498,1.8037578,1.303184055,1.804958058,4.330711201,1.584889191,3.649969131,0.232061661,0.517150851,2.086833331,0.420579342,1.256439707
하림지주,신규상장,20700,2017-06-30,70718000,0.212340401,0.072741488,0.216297594,0.70441718,0.489358496,5.880904351,3.833235486,11.14546139,13.83916135,0.211891413,0.283562605,8.372756378,1.81100706,2.159006624
아우딘퓨쳐스,신규상장,26000,2017-07-12,5925190,0.431326363,0.169219775,0.39310841,2.27024407,1.755139652,0.387896371,79.05936659,8.246345395,12.77744393,1.262233913,3.662398444,16.88734872,6.638558805,14.97110625
브이원텍,신규상장,17700,2017-07-13,7366090,0.492475219,0.365943344,0.328824938,3.657196542,3.212464558,0.318156246,732.8240992,3.725115566,7.627641155,1.071412165,2.638242853,16.416435,5.398133226,14.49025931
힘스,신규상장,20000,2017-07-20,4968000,0.319501084,0.129246593,0.22203723,1.479684933,0.944491634,1.173986581,14.91134765,4.386036581,4.70170658,1.047050829,-6.881065867,20.0683405,4.45591874,13.28508834
이즈미디어,신규상장,7500,2017-07-26,7045100,0.357428454,0.100166961,0.19980776,1.468825373,1.146411484,1.709411103,9.62956385,2.298821234,4.858828567,0.128998775,0.888494815,12.68053827,2.533669949,11.04164232
셀트리온헬스케어,신규상장,41000,2017-07-28,136688120,0.290217971,0.23566869,0.189464006,1.704740536,0.4172157,2.063952513,5.478344088,2.080816688,0.514727889,0.883105349,0.595785608,45.6011373,8.639774169,31.35264138
디앤씨미디어,신규상장,20000,2017-08-01,4034223,1,0.195510242,0.444976668,3.407384504,3.30295139,0.423043478,944.2298057,8.439135274,66.7120965,0.315213534,0.407216149,26.78774937,11.91992346,21.8020763
지니언스,신규상장,13500,2017-08-02,4854900,0.553500233,0.184849749,0.165244715,4.521805174,4.38811838,0.355884191,17.75793115,3.475506735,31.53135695,0.332344591,0.072380869,20.1014717,3.321661963,16.35894978
데이타솔루션,신규상장,3300,2017-08-03,15358580,0.134382053,0.0390668,0.172391543,1.481609139,1.183304341,1.236421823,19.20307838,12.87942961,17.26800831,0.874143986,6.982944527,16.59431868,2.860720201,9.741027757
모트렉스,신규상장,38300,2017-08-04,5336109,0.212221346,0.090257007,0.328263131,1.391024234,0.734769335,1.200372289,18.24104485,6.114312366,5.390916841,0.425300138,5.758094968,10.0658646,3.304252224,8.03127037
와이즈버즈,신규상장,2000,2017-08-07,7510000,0.124717833,0.037531848,0.167189997,1.85140818,1.85140818,1.147394761,inf,3.45144874,,0.212345659,0.032238202,7.423794894,1.241184245,6.111688383
컬러레이,신규상장,3800,2017-08-10,54000000,0.684503441,0.577974183,0.464268957,3.734140936,3.27637319,0.249408648,71.64238753,2.505744775,8.234329833,0.449239302,0.653334149,10.313253,4.788123214,8.342680304
알에스오토메이션,신규상장,6000,2017-08-11,9103140,0.156520653,0.043431858,0.149968415,1.130980473,0.779709824,2.227965268,3.970092498,3.369124331,5.212156718,0.104481858,0.449422646,18.18111733,2.726593356,11.95649749
이더블유케이,신규상장,5000,2017-08-22,6586600,0.281014948,0.154911394,0.314458823,1.051687918,1.032635181,2.922384615,7.282828948,5.181172539,88.84492024,0.665496927,0.826404768,10.21626543,3.2125948,6.551122742
지엔원에너지,신규상장,2000,2017-08-22,4602000,,,,,,,,,,,,,,
덕우전자,신규상장,15500,2017-08-28,8110066,0.271329339,0.178839636,0.269112077,1.094353264,0.943027739,0.546863686,499.7097282,11.05483405,25.14686431,-0.12177877,-0.130085363,11.70162099,3.149047533,7.195191825
케이피에스,이전상장,14000,2017-09-06,4270000,0.34793515,0.155198584,0.408871214,1.161652578,1.148069734,3.328707949,3.351103221,1.072689446,76.01127037,1.050896769,-4.091244476,23.39406083,9.565158043,15.55366942
펄어비스,신규상장,103000,2017-09-14,12066300,1,0.642379928,0.647514804,4.686712411,4.686712411,0.294653968,395.8307264,3.974971004,,3.272675646,4.084469935,24.43574888,15.82250914,20.49989
샘코,신규상장,11000,2017-09-15,7756131,0.199562325,0.084745991,0.101504079,1.594541616,1.115709982,0.809153485,5.275012205,2.684023477,5.646054914,0.046948136,0.295098426,41.73949167,4.236728653,19.96220888
앱클론,신규상장,10000,2017-09-18,6800000,0.569068977,-0.514669282,-0.133288694,8.965729351,8.963991285,0.336488892,-32.93286031,5.118617988,1283.558206,0.601755379,-0.479827306,-42.58850424,5.676566125,-52.30156198
선익시스템,신규상장,37000,2017-09-20,6000000,0.263590085,0.162740858,0.53281419,1.658953029,1.619518432,0.901032774,66.88359696,2.855818595,93.86334533,3.97908888,-5.728239984,9.401987436,5.009512319,8.891281128
엠플러스,신규상장,18000,2017-09-20,5111890,0.245794247,0.15106343,0.327760274,1.186679216,0.564830286,2.554479608,5.642181983,6.909211999,1.798489304,,,25.97867363,8.51477718,19.81304523
유티아이,신규상장,25000,2017-09-27,5332145,0.4559491,0.315952331,0.698540169,0.909223889,0.749433642,1.647607448,20.31114002,11.5183869,11.0415217,1.548112262,-2.679809335,10.37498355,7.247342767,7.433529628
신흥에스이씨,신규상장,16000,2017-09-27,6551683,0.154837868,0.071014777,0.097576913,0.89686413,0.660530271,1.171035562,9.14903954,15.02030097,13.86933104,0.30546228,2.596260385,23.41157177,2.284428913,7.819434138
휴온스블러썸,신규상장,5100,2017-09-28,7876580,0.2605378,0.17415079,0.361105323,2.183801902,1.923358671,0.457253908,110.1775392,5.534428986,22.38769006,0.32355434,3.076630284,10.41872959,3.76225871,8.049827356
야스,신규상장,23500,2017-09-29,12930000,0.304571987,0.193486024,0.265613075,2.029350981,1.985506304,0.648562124,59.98734929,4.299251563,73.14415048,1.5939579,10.52428414,23.25913217,6.177929619,17.40081713
인산가,신규상장,2000,2017-09-29,2210000,0.601307189,0.092001424,0.131176597,1.516686192,0.877403565,1.384047006,7.372808143,45.287341,5.731276162,0.19421087,1.148126078,3.364514671,0.441345586,1.461925928
상신전자,신규상장,13300,2017-10-16,3921000,0.182456715,0.092254094,0.289215124,1.519932754,0.972831904,1.265698257,15.59225529,6.363709116,6.599842011,0.074825526,0.244982077,10.00597473,2.893879224,7.359310324
세원,이전상장,5700,2017-10-20,3633000,0.210583484,0.072876517,0.143915612,1.458940371,1.323982665,1.020733582,21.75780369,5.434597857,20.16630296,0.062268998,0.76074798,7.811824513,1.124243509,4.010980493
영화테크,신규상장,12500,2017-10-26,5345090,0.202101218,0.106217808,0.179636533,1.911352442,1.5988669,0.595868788,29.22200737,4.730318423,11.76697787,0.348894354,0.914617877,11.95833995,2.148154724,7.827976387
코오롱티슈진,신규상장,27000,2017-11-06,60379425,1,-0.2953912,-0.298740832,7.843358249,7.843358249,2.347325912,-7.892760888,,,41.83105883,-0.355292395,-621.6444243,185.7105725,-459.6888881
비디아이,이전상장,10000,2017-11-09,5280500,0.107916297,0.067790557,0.22911375,1.109416526,1.097038649,3.253950691,6.164658989,2.022739632,163.7401528,0.078869983,-0.371657415,13.35854351,3.060625998,7.30678885
스튜디오드래곤,신규상장,35000,2017-11-24,28037240,0.139911049,0.107678832,0.05982518,0.963809574,0.963809562,0.778240324,19.49576162,3.919484155,,,,120.5121448,7.209660756,25.28425363
비즈니스온,신규상장,9000,2017-11-30,9544940,1,0.404891285,0.268904479,2.59406964,2.594069786,0.717102913,4464.858757,8.896938346,,,,32.7185994,8.798177932,16.69957781
대원,신규상장,15000,2017-12-01,11050000,0.114912084,0.065352915,0.173953869,1.894673076,1.050057402,0.878665039,13.22044319,3.71561067,2.75875662,0.068055707,1.727364373,4.381143927,0.762116935,8.488086704
체리부로,신규상장,4700,2017-12-04,27872369,0.167528177,0.081334348,0.271840654,0.563327116,0.273159849,2.93761217,4.350223201,12.31714337,17.30805568,0.246832092,7.381949168,8.171804739,2.221428743,3.512630832
에스트래픽,신규상장,10000,2017-12-05,11450592,0.215977546,0.098555242,0.440391656,1.631748677,1.605907699,1.792657832,33.33679176,5.085368493,152.8754813,0.440001278,0.461452978,15.63779711,6.886755367,12.02075319
메카로,신규상장,33000,2017-12-06,9834640,0.243597365,0.064379093,0.123097392,2.176073625,1.132346599,0.951957717,10.78125033,7.624578433,4.319801176,0.367678696,-0.446024539,110.9267355,13.65479189,57.67106752
씨티케이,신규상장,55000,2017-12-07,10122151,0.28674134,0.199461084,0.642506147,1.737902022,1.617431573,1.051461876,310.3704965,3.810164798,30.19407252,1.193269913,1.139629911,23.86771952,15.3351565,20.43361728
레이크머티리얼즈,신규상장,2000,2017-12-12,4840000,0.263476137,0.091023271,-0.283014004,0.940873947,0.550720335,2.146758128,1.379079309,3.913529896,3.649974979,0.178232041,0.157952073,-2.210485741,0.62559842,2.353183666
디바이스이엔지,신규상장,12000,2017-12-20,6782000,0.188576931,0.08659165,0.175324308,1.194170534,0.802492448,2.224091376,19.98732675,5.842549513,3.241121674,0.30265185,1.893104046,17.92407245,3.142525607,11.52155002
시스웍,신규상장,2800,2017-12-26,18000000,0.337624867,0.243492794,0.387242301,2.727385435,2.197316181,0.50592523,104.0346999,2.440722368,8.838122766,0.557004893,1.181453927,9.666815185,3.743399751,8.279429752
씨앤지하이테크,신규상장,16000,2018-01-25,4202740,0.197856277,0.146627752,0.362205795,2.129040661,1.924627063,0.687720957,237.2279908,10.0894838,22.27570494,-0.063383237,0.400618133,12.22998627,4.429771901,9.689484168
SG,신규상장,6000,2018-01-26,12506024,0.317933467,0.122424205,0.362888116,0.618156437,0.587268508,2.352641763,8.467379152,5.420218441,61.86657601,0.443735444,0.622577653,8.333414702,3.024097162,5.748470107
배럴,신규상장,9500,2018-02-01,7215846,0.709056327,0.187726475,0.435040847,5.802414376,3.509199835,0.635335582,30.47022754,15.89434201,5.199333278,0.536825397,-0.123753557,18.46171789,8.03160138,14.54656395
링크제니시스,이전상장,30000,2018-02-05,2136300,0.274214907,0.162077955,0.181702168,5.595425179,5.595424936,0.247142275,15.72950069,4.467602494,,0.127989711,0.608120676,36.44687378,6.622475983,35.53959378
카페24,신규상장,57000,2018-02-08,8858157,1,-0.020905853,-0.149751268,0.984679136,0.979631756,3.964949092,-3.326623856,8.982046041,889.5497826,0.229115952,0.087974677,-376.1851448,56.33420233,186.5444417
아시아종묘,이전상장,4500,2018-02-12,9215539,0.459446027,0.028228339,0.131199446,1.201300333,0.594307376,0.936922223,1.150686118,3.084631656,2.315578554,-0.022810271,-1.571377186,18.93797668,2.484652056,31.96298277
알리코제약,신규상장,12000,2018-02-12,8843825,0.570023345,0.089383782,0.1450879,0.864905616,0.564831394,2.003567909,6.581058815,4.901072007,6.089836465,0.459007656,0.85556922,47.32234706,6.86589997,20.00308101
동구바이오제약,신규상장,16000,2018-02-13,9604000,0.601243806,0.120928901,0.495025126,0.779663938,0.521417835,1.962611367,4.332568691,5.522378303,8.195182432,0.087026108,0.322579133,14.08102946,6.970463379,12.08401159
